Exp,Acc length [s],ro0Per [s],ro1Per [s],phases0 (norm) [-],phases1 (norm) [-],oldPhases0 (norm) [-],oldPhases1 (norm) [-]
0,3.0000000000000004e-08,1.973459526965856e-09,1.0503021105795706e-09,27.745053865451403 27.774600129282792 27.774600129282792 27.774600129282792 27.745053865451403 27.802347924880966 27.774600129282792 27.754046206617478 27.802347924880966 27.774600129282792 27.79849406438122 27.774600129282792 27.810312569913776 27.72809687925252 27.774600129282792 27.79849406438122 27.774600129282792 27.774600129282792 27.79849406438122 27.745053865451403 27.810312569913776 27.774600129282792 27.823415695612912 27.774600129282792 27.79849406438122 27.802347924880966 27.75147696628431 27.75147696628431 27.802347924880966 27.79849406438122 27.79849406438122 27.802347924880966 27.787189406915296 27.802347924880966 27.787189406915296 27.774600129282792 27.774600129282792 27.774600129282792 27.810312569913776 27.79849406438122 27.774600129282792 27.774600129282792 27.802347924880966 27.79849406438122 27.774600129282792 27.774600129282792 27.774600129282792 27.774600129282792 27.774600129282792 27.745053865451403 27.774600129282792 27.774600129282792 27.79849406438122 27.774600129282792 27.774600129282792 27.745053865451403 27.72809687925252 27.75147696628431 27.802347924880966 27.774600129282792 27.774600129282792 27.72809687925252 27.72809687925252 27.774600129282792 27.774600129282792 27.774600129282792 27.75147696628431 27.75147696628431 27.774600129282792 27.774600129282792 27.79849406438122 27.79849406438122 27.72809687925252 27.802347924880966 27.787189406915296 27.75147696628431 27.802347924880966 27.79849406438122 27.802347924880966 27.802347924880966 27.774600129282792 27.774600129282792 27.774600129282792 27.72809687925252 27.802347924880966 27.745053865451403 27.774600129282792 27.75147696628431 27.774600129282792 27.774600129282792 27.774600129282792 27.774600129282792 27.810312569913776 27.774600129282792 27.823415695612912 27.772030888949626 27.787189406915296 27.774600129282792 27.774600129282792 27.802347924880966,56.17007928976918 56.13583055440914 56.17007928976918 56.217400352836535 56.17007928976918 56.264058050283545 56.17007928976918 56.17007928976918 56.24437071808127 56.19142270455876 56.17007928976918 56.17007928976918 56.17007928976918 56.17007928976918 56.17189771656621 56.19142270455876 56.17007928976918 56.217400352836535 56.17007928976918 56.10439762574026 56.264058050283545 56.17189771656621 56.25297115651013 56.25297115651013 56.217400352836535 56.17007928976918 56.17007928976918 56.17007928976918 56.24437071808127 56.17007928976918 56.17189771656621 56.17007928976918 56.17007928976918 56.264058050283545 56.17007928976918 56.17007928976918 56.19142270455876 56.148735874979586 56.25297115651013 56.17007928976918 56.17007928976918 56.17007928976918 56.19142270455876 56.17189771656621 56.17189771656621 56.17189771656621 56.17007928976918 56.19142270455876 56.17007928976918 56.148735874979586 56.19142270455876 56.17007928976918 56.17007928976918 56.17189771656621 56.17007928976918 56.16329727813735 56.13583055440914 56.17007928976918 56.24437071808127 56.24437071808127 56.17189771656621 56.130041259744274 56.17007928976918 56.217400352836535 56.130041259744274 56.17007928976918 56.14542370980495 56.17007928976918 56.17189771656621 56.17007928976918 56.217400352836535 56.17007928976918 56.17007928976918 56.25992017527883 56.25992017527883 56.17007928976918 56.25992017527883 56.19142270455876 56.264058050283545 56.25992017527883 56.25297115651013 56.19142270455876 56.17007928976918 56.1186203516971 56.264058050283545 56.17007928976918 56.17007928976918 56.17007928976918 56.17007928976918 56.19142270455876 56.23311681717098 56.19142270455876 56.281926955688775 56.19142270455876 56.314686615598376 56.25992017527883 56.217400352836535 56.24437071808127 56.264058050283545 56.264058050283545,28.745053865451403 27.774600129282792 27.774600129282792 27.774600129282792 28.745053865451403 27.802347924880966 27.774600129282792 27.754046206617478 27.802347924880966 27.774600129282792 27.79849406438122 27.774600129282792 27.810312569913776 27.72809687925252 27.774600129282792 28.79849406438122 28.774600129282792 27.774600129282792 28.79849406438122 27.745053865451403 28.810312569913776 27.774600129282792 27.823415695612912 27.774600129282792 28.79849406438122 27.802347924880966 27.75147696628431 28.75147696628431 27.802347924880966 27.79849406438122 27.79849406438122 27.802347924880966 28.787189406915296 27.802347924880966 27.787189406915296 28.774600129282792 28.774600129282792 27.774600129282792 28.810312569913776 27.79849406438122 27.774600129282792 27.774600129282792 28.802347924880966 27.79849406438122 27.774600129282792 27.774600129282792 27.774600129282792 27.774600129282792 27.774600129282792 27.745053865451403 27.774600129282792 28.774600129282792 28.79849406438122 27.774600129282792 27.774600129282792 27.745053865451403 27.72809687925252 27.75147696628431 27.802347924880966 27.774600129282792 28.774600129282792 27.72809687925252 27.72809687925252 28.774600129282792 27.774600129282792 28.774600129282792 27.75147696628431 27.75147696628431 27.774600129282792 28.774600129282792 27.79849406438122 27.79849406438122 27.72809687925252 28.802347924880966 28.787189406915296 28.75147696628431 27.802347924880966 27.79849406438122 28.802347924880966 27.802347924880966 27.774600129282792 27.774600129282792 27.774600129282792 27.72809687925252 28.802347924880966 27.745053865451403 28.774600129282792 27.75147696628431 27.774600129282792 27.774600129282792 28.774600129282792 27.774600129282792 27.810312569913776 27.774600129282792 27.823415695612912 27.772030888949626 28.787189406915296 27.774600129282792 27.774600129282792 28.802347924880966,54.17007928976918 54.13583055440914 56.17007928976918 56.217400352836535 56.17007928976918 56.264058050283545 56.17007928976918 56.17007928976918 55.24437071808127 56.19142270455876 55.17007928976918 55.17007928976918 55.17007928976918 56.17007928976918 58.17189771656621 56.19142270455876 56.17007928976918 56.217400352836535 56.17007928976918 56.10439762574026 54.264058050283545 56.17189771656621 56.25297115651013 56.25297115651013 54.217400352836535 56.17007928976918 55.17007928976918 53.17007928976918 56.24437071808127 56.17007928976918 56.17189771656621 55.17007928976918 56.17007928976918 56.264058050283545 56.17007928976918 55.17007928976918 56.19142270455876 56.148735874979586 55.25297115651013 56.17007928976918 56.17007928976918 55.17007928976918 55.19142270455876 56.17189771656621 56.17189771656621 58.17189771656621 55.17007928976918 56.19142270455876 56.17007928976918 56.148735874979586 56.19142270455876 56.17007928976918 56.17007928976918 58.17189771656621 56.17007928976918 56.16329727813735 56.13583055440914 56.17007928976918 55.24437071808127 56.24437071808127 53.17189771656621 56.130041259744274 56.17007928976918 56.217400352836535 56.130041259744274 56.17007928976918 56.14542370980495 56.17007928976918 58.17189771656621 56.17007928976918 56.217400352836535 56.17007928976918 56.17007928976918 56.25992017527883 56.25992017527883 56.17007928976918 55.25992017527883 56.19142270455876 56.264058050283545 56.25992017527883 55.25297115651013 56.19142270455876 55.17007928976918 56.1186203516971 55.264058050283545 56.17007928976918 56.17007928976918 56.17007928976918 55.17007928976918 56.19142270455876 55.23311681717098 55.19142270455876 56.281926955688775 58.19142270455876 57.314686615598376 56.25992017527883 55.217400352836535 56.24437071808127 56.264058050283545 55.264058050283545
1,4e-08,1.974480986348344e-09,1.0260078713353953e-09,32.873832484824234 32.878197933841435 32.86869666245106 32.873832484824234 32.873832484824234 32.890010325299734 32.89026711641839 32.82273105221115 32.914919063809634 32.83659777261872 32.85611389763678 32.84738299960239 32.873832484824234 32.878197933841435 32.85611389763678 32.83659777261872 32.89026711641839 32.878197933841435 32.84738299960239 32.83659777261872 32.84738299960239 32.82966441241493 32.84738299960239 32.84738299960239 32.86869666245106 32.878197933841435 32.85611389763678 32.89026711641839 32.89026711641839 32.84738299960239 32.878197933841435 32.82966441241493 32.83659777261872 32.84738299960239 32.878197933841435 32.85611389763678 32.85611389763678 32.86869666245106 32.84738299960239 32.878197933841435 32.890010325299734 32.903877045707304 32.873832484824234 32.82966441241493 32.89026711641839 32.86869666245106 32.878197933841435 32.903877045707304 32.878197933841435 32.903877045707304 32.84738299960239 32.903877045707304 32.82966441241493 32.878197933841435 32.84738299960239 32.84738299960239 32.873832484824234 32.878197933841435 32.873832484824234 32.82966441241493 32.85611389763678 32.873832484824234 32.878197933841435 32.82966441241493 32.878197933841435 32.85611389763678 32.85611389763678 32.903877045707304 32.89026711641839 32.878197933841435 32.84738299960239 32.873832484824234 32.878197933841435 32.85611389763678 32.903877045707304 32.873832484824234 32.84738299960239 32.878197933841435 32.85611389763678 32.878197933841435 32.85611389763678 32.878197933841435 32.878197933841435 32.873832484824234 32.84738299960239 32.873832484824234 32.903877045707304 32.903877045707304 32.903877045707304 32.84738299960239 32.878197933841435 32.83659777261872 32.84738299960239 32.85611389763678 32.89026711641839 32.82966441241493 32.878197933841435 32.82966441241493 32.84738299960239 32.878197933841435,66.89828611570198 66.9358863641261 66.91254987323126 66.9358863641261 66.9358863641261 66.98876659300991 66.96738927496796 66.89828611570198 67.0222653132086 66.8789778800247 66.9358863641261 66.9358863641261 66.8414142681045 66.8789778800247 66.89828611570198 66.8789778800247 66.96738927496796 66.89828611570198 66.89828611570198 66.89828611570198 66.89828611570198 66.9358863641261 66.9358863641261 66.89828611570198 66.9358863641261 66.89828611570198 66.89828611570198 66.96738927496796 66.96738927496796 66.89828611570198 66.9358863641261 66.89828611570198 66.9358863641261 66.9358863641261 66.9358863641261 66.94194706520449 66.89828611570198 66.96738927496796 66.9358863641261 66.91254987323126 66.89828611570198 66.8789778800247 66.9358863641261 66.91254987323126 66.96738927496796 66.91254987323126 66.9358863641261 67.0222653132086 66.94194706520449 66.96738927496796 66.89828611570198 67.0222653132086 66.8789778800247 66.89828611570198 66.89828611570198 66.89828611570198 66.89828611570198 66.9358863641261 67.01413552976554 66.89828611570198 67.0222653132086 67.0222653132086 66.9358863641261 66.89828611570198 66.9358863641261 66.96738927496796 66.9358863641261 66.96738927496796 67.02228363146057 67.02228363146057 66.91254987323126 66.9358863641261 67.0222653132086 66.94194706520449 66.96738927496796 66.9358863641261 66.9358863641261 67.02228363146057 66.82203275941939 66.96738927496796 66.9358863641261 66.96738927496796 66.94194706520449 66.94194706520449 66.89828611570198 66.91254987323126 66.96738927496796 66.96738927496796 67.0222653132086 66.9358863641261 66.94194706520449 66.9358863641261 66.9358863641261 66.96738927496796 67.0222653132086 66.89828611570198 66.94194706520449 66.9358863641261 66.96738927496796 66.8789778800247,32.873832484824234 32.878197933841435 32.86869666245106 33.873832484824234 32.873832484824234 32.890010325299734 33.89026711641839 32.82273105221115 32.914919063809634 33.83659777261872 32.85611389763678 32.84738299960239 32.873832484824234 32.878197933841435 32.85611389763678 32.83659777261872 33.89026711641839 33.878197933841435 32.84738299960239 32.83659777261872 33.84738299960239 32.82966441241493 32.84738299960239 32.84738299960239 33.86869666245106 32.878197933841435 33.85611389763678 32.89026711641839 32.89026711641839 32.84738299960239 32.878197933841435 33.82966441241493 32.83659777261872 32.84738299960239 32.878197933841435 32.85611389763678 32.85611389763678 32.86869666245106 32.84738299960239 32.878197933841435 32.890010325299734 32.903877045707304 33.873832484824234 32.82966441241493 32.89026711641839 33.86869666245106 32.878197933841435 33.903877045707304 32.878197933841435 32.903877045707304 33.84738299960239 33.903877045707304 32.82966441241493 32.878197933841435 33.84738299960239 32.84738299960239 32.873832484824234 32.878197933841435 32.873832484824234 32.82966441241493 32.85611389763678 32.873832484824234 32.878197933841435 32.82966441241493 32.878197933841435 33.85611389763678 32.85611389763678 33.903877045707304 32.89026711641839 32.878197933841435 33.84738299960239 32.873832484824234 32.878197933841435 32.85611389763678 32.903877045707304 32.873832484824234 32.84738299960239 33.878197933841435 33.85611389763678 32.878197933841435 32.85611389763678 32.878197933841435 32.878197933841435 32.873832484824234 33.84738299960239 33.873832484824234 32.903877045707304 33.903877045707304 32.903877045707304 32.84738299960239 33.878197933841435 32.83659777261872 32.84738299960239 32.85611389763678 32.89026711641839 32.82966441241493 33.878197933841435 33.82966441241493 33.84738299960239 32.878197933841435,67.89828611570198 67.9358863641261 66.91254987323126 66.9358863641261 67.9358863641261 66.98876659300991 66.96738927496796 67.89828611570198 67.0222653132086 66.8789778800247 67.9358863641261 66.9358863641261 67.8414142681045 66.8789778800247 66.89828611570198 66.8789778800247 66.96738927496796 66.89828611570198 66.89828611570198 66.89828611570198 66.89828611570198 66.9358863641261 66.9358863641261 67.89828611570198 66.9358863641261 66.89828611570198 66.89828611570198 66.96738927496796 67.96738927496796 66.89828611570198 66.9358863641261 67.89828611570198 66.9358863641261 67.9358863641261 66.9358863641261 66.94194706520449 66.89828611570198 66.96738927496796 66.9358863641261 67.91254987323126 67.89828611570198 66.8789778800247 67.9358863641261 66.91254987323126 66.96738927496796 66.91254987323126 66.9358863641261 67.0222653132086 66.94194706520449 67.96738927496796 66.89828611570198 68.0222653132086 66.8789778800247 67.89828611570198 66.89828611570198 66.89828611570198 66.89828611570198 66.9358863641261 67.01413552976554 67.89828611570198 66.0222653132086 67.0222653132086 66.9358863641261 67.89828611570198 67.9358863641261 67.96738927496796 67.9358863641261 66.96738927496796 67.02228363146057 66.02228363146057 67.91254987323126 66.9358863641261 67.0222653132086 66.94194706520449 67.96738927496796 66.9358863641261 67.9358863641261 67.02228363146057 67.82203275941939 66.96738927496796 66.9358863641261 67.96738927496796 66.94194706520449 66.94194706520449 66.89828611570198 66.91254987323126 66.96738927496796 66.96738927496796 68.0222653132086 66.9358863641261 66.94194706520449 67.9358863641261 67.9358863641261 66.96738927496796 67.0222653132086 66.89828611570198 66.94194706520449 66.9358863641261 67.96738927496796 66.8789778800247
2,5e-08,1.974480986348344e-09,1.0038677014802631e-09,38.025082453714234 38.001714461916286 37.977319305643704 38.020487905549814 38.025082453714234 38.04200297557426 38.001714461916286 38.020487905549814 38.04200297557426 37.91877093058952 37.962939002998816 38.0078774487641 38.001714461916286 38.0196898402224 38.01327006225593 38.0078774487641 37.962939002998816 38.025082453714234 38.0078774487641 38.001714461916286 38.001714461916286 38.04200297557426 37.962939002998816 37.99144281716993 38.025082453714234 38.04200297557426 38.001714461916286 38.020487905549814 38.04622240135857 38.0196898402224 37.94804511811661 38.001714461916286 38.001714461916286 38.01891946686642 38.001714461916286 37.962939002998816 38.025082453714234 38.04200297557426 38.001714461916286 37.977319305643704 37.962939002998816 38.04200297557426 38.04200297557426 37.962939002998816 38.025082453714234 38.001714461916286 37.99144281716993 38.0078774487641 38.04200297557426 38.001714461916286 37.962939002998816 37.99144281716993 38.001714461916286 38.025082453714234 37.962939002998816 38.001714461916286 38.001714461916286 37.99657863954311 38.025082453714234 38.04200297557426 37.962939002998816 38.04200297557426 38.025082453714234 38.025082453714234 38.001714461916286 38.0078774487641 38.025082453714234 38.025082453714234 38.025082453714234 38.01891946686642 38.059006573348626 37.977319305643704 38.020487905549814 38.04200297557426 38.020487905549814 38.0078774487641 38.04200297557426 38.001714461916286 38.025082453714234 38.025082453714234 38.04200297557426 38.020487905549814 38.025082453714234 38.04200297557426 37.93931422008221 38.03124544056204 38.025082453714234 38.025082453714234 38.04200297557426 37.962939002998816 38.04200297557426 38.025082453714234 37.977319305643704 38.020487905549814 38.025082453714234 38.001714461916286 38.025082453714234 38.04200297557426 38.001714461916286 38.025082453714234,77.7837535931735 77.75591650839227 77.67801883890358 77.85666416093096 77.77876649144228 77.7837535931735 77.67801883890358 77.7837535931735 77.75591650839227 77.67801883890358 77.67801883890358 77.67801883890358 77.71104910165073 77.7837535931735 77.71104910165073 77.75591650839227 77.75591650839227 77.77876649144228 77.77876649144228 77.7837535931735 77.67801883890358 77.77876649144228 77.62608705924447 77.67801883890358 77.67801883890358 77.77876649144228 77.62608705924447 77.77876649144228 77.85666416093096 77.75591650839227 77.67801883890358 77.7837535931735 77.85666416093096 77.67801883890358 77.77876649144228 77.71104910165073 77.77876649144228 77.62608705924447 77.75591650839227 77.67801883890358 77.67801883890358 77.7837535931735 77.7837535931735 77.67801883890358 77.67801883890358 77.77876649144228 77.77876649144228 77.62608705924447 77.77876649144228 77.67801883890358 77.67801883890358 77.77876649144228 77.77876649144228 77.67801883890358 77.67801883890358 77.75591650839227 77.67801883890358 77.67801883890358 77.71104910165073 77.75591650839227 77.75591650839227 77.77876649144228 77.77876649144228 77.75591650839227 77.75591650839227 77.75591650839227 77.67801883890358 77.67594156771722 77.75591650839227 77.7837535931735 77.75591650839227 77.67801883890358 77.7837535931735 77.75591650839227 77.67801883890358 77.67801883890358 77.77876649144228 77.67801883890358 77.77876649144228 77.67801883890358 77.7837535931735 77.7837535931735 77.77876649144228 77.77876649144228 77.67801883890358 77.67801883890358 77.7837535931735 77.71104910165073 77.77876649144228 77.67801883890358 77.77876649144228 77.77876649144228 77.75591650839227 77.7837535931735 77.7837535931735 77.7837535931735 77.77876649144228 77.88366868635372 77.75591650839227 77.7837535931735,39.025082453714234 38.001714461916286 38.977319305643704 38.020487905549814 38.025082453714234 38.04200297557426 39.001714461916286 39.020487905549814 38.04200297557426 37.91877093058952 37.962939002998816 39.0078774487641 38.001714461916286 38.0196898402224 38.01327006225593 38.0078774487641 37.962939002998816 38.025082453714234 38.0078774487641 39.001714461916286 39.001714461916286 38.04200297557426 37.962939002998816 37.99144281716993 38.025082453714234 39.04200297557426 39.001714461916286 38.020487905549814 38.04622240135857 38.0196898402224 37.94804511811661 38.001714461916286 39.001714461916286 38.01891946686642 38.001714461916286 37.962939002998816 38.025082453714234 38.04200297557426 38.001714461916286 38.977319305643704 37.962939002998816 38.04200297557426 38.04200297557426 37.962939002998816 38.025082453714234 38.001714461916286 37.99144281716993 39.0078774487641 38.04200297557426 38.001714461916286 37.962939002998816 37.99144281716993 39.001714461916286 38.025082453714234 37.962939002998816 39.001714461916286 38.001714461916286 37.99657863954311 38.025082453714234 38.04200297557426 38.962939002998816 38.04200297557426 38.025082453714234 38.025082453714234 39.001714461916286 38.0078774487641 39.025082453714234 38.025082453714234 39.025082453714234 38.01891946686642 38.059006573348626 38.977319305643704 38.020487905549814 38.04200297557426 38.020487905549814 38.0078774487641 38.04200297557426 39.001714461916286 38.025082453714234 39.025082453714234 39.04200297557426 38.020487905549814 38.025082453714234 38.04200297557426 37.93931422008221 39.03124544056204 38.025082453714234 38.025082453714234 38.04200297557426 37.962939002998816 38.04200297557426 39.025082453714234 38.977319305643704 38.020487905549814 38.025082453714234 38.001714461916286 38.025082453714234 39.04200297557426 38.001714461916286 39.025082453714234,78.7837535931735 77.75591650839227 77.67801883890358 76.85666416093096 77.77876649144228 77.7837535931735 76.67801883890358 77.7837535931735 77.75591650839227 77.67801883890358 77.67801883890358 76.67801883890358 77.71104910165073 76.7837535931735 77.71104910165073 76.75591650839227 77.75591650839227 77.77876649144228 76.77876649144228 77.7837535931735 77.67801883890358 77.77876649144228 77.62608705924447 77.67801883890358 77.67801883890358 77.77876649144228 77.62608705924447 77.77876649144228 77.85666416093096 76.75591650839227 77.67801883890358 77.7837535931735 77.85666416093096 77.67801883890358 76.77876649144228 77.71104910165073 77.77876649144228 77.62608705924447 77.75591650839227 76.67801883890358 77.67801883890358 77.7837535931735 77.7837535931735 77.67801883890358 77.67801883890358 77.77876649144228 77.77876649144228 77.62608705924447 76.77876649144228 77.67801883890358 77.67801883890358 77.77876649144228 76.77876649144228 77.67801883890358 77.67801883890358 76.75591650839227 77.67801883890358 77.67801883890358 77.71104910165073 77.75591650839227 77.75591650839227 77.77876649144228 79.77876649144228 77.75591650839227 77.75591650839227 77.75591650839227 77.67801883890358 76.67594156771722 77.75591650839227 77.7837535931735 76.75591650839227 77.67801883890358 76.7837535931735 76.75591650839227 77.67801883890358 77.67801883890358 77.77876649144228 79.67801883890358 77.77876649144228 77.67801883890358 77.7837535931735 76.7837535931735 77.77876649144228 77.77876649144228 77.67801883890358 77.67801883890358 77.7837535931735 77.71104910165073 77.77876649144228 77.67801883890358 77.77876649144228 77.77876649144228 77.75591650839227 77.7837535931735 77.7837535931735 77.7837535931735 76.77876649144228 77.88366868635372 76.75591650839227 77.7837535931735
3,6.000000000000001e-08,1.973459526965856e-09,9.801380435829908e-10,43.144339644391366 43.144339644391366 43.105801039393896 43.137145771458506 43.17876746485577 43.144339644391366 43.19258970032238 43.158727390257084 43.144339644391366 43.105801039393896 43.19960414272063 43.105801039393896 43.17876746485577 43.105801039393896 43.19960414272063 43.158727390257084 43.158727390257084 43.137145771458506 43.168028317788945 43.105801039393896 43.09501022999461 43.144339644391366 43.158727390257084 43.105801039393896 43.122809687925255 43.09501022999461 43.09501022999461 43.09501022999461 43.144339644391366 43.158727390257084 43.105801039393896 43.122809687925255 43.06166176799594 43.09501022999461 43.19258970032238 43.105801039393896 43.105801039393896 43.105801039393896 43.105801039393896 43.158727390257084 43.105801039393896 43.144339644391366 43.137145771458506 43.19258970032238 43.158727390257084 43.144339644391366 43.105801039393896 43.144339644391366 43.19258970032238 43.158727390257084 43.158727390257084 43.19258970032238 43.17876746485577 43.09501022999461 43.144339644391366 43.144339644391366 43.158727390257084 43.158727390257084 43.105801039393896 43.105801039393896 43.105801039393896 43.19258970032238 43.144339644391366 43.105801039393896 43.144339644391366 43.144339644391366 43.137145771458506 43.158727390257084 43.105801039393896 43.158727390257084 43.06166176799594 43.105801039393896 43.158727390257084 43.144339644391366 43.144339644391366 43.105801039393896 43.09501022999461 43.105801039393896 43.17876746485577 43.158727390257084 43.137145771458506 43.158727390257084 43.105801039393896 43.158727390257084 43.105801039393896 43.105801039393896 43.105801039393896 43.09501022999461 43.168028317788945 43.158727390257084 43.144339644391366 43.137145771458506 43.17876746485577 43.17876746485577 43.144339644391366 43.105801039393896 43.144339644391366 43.105801039393896 43.144339644391366 43.105801039393896,88.49084439991358 88.54243780302946 88.41531591287797 88.61743439931128 88.54243780302946 88.47329200503911 88.54243780302946 88.47329200503911 88.47329200503911 88.47329200503911 88.56371343318033 88.47329200503911 88.4695687697627 88.47329200503911 88.49084439991358 88.54243780302946 88.54243780302946 88.47329200503911 88.49084439991358 88.47329200503911 88.35521225770177 88.49084439991358 88.61743439931128 88.56371343318033 88.43552776152131 88.43552776152131 88.32542637549054 88.39297650121956 88.54243780302946 88.54243780302946 88.43552776152131 88.47329200503911 88.32542637549054 88.47329200503911 88.57275557599445 88.41531591287797 88.4695687697627 88.4695687697627 88.54243780302946 88.47329200503911 88.49084439991358 88.54243780302946 88.39297650121956 88.57275557599445 88.47329200503911 88.56371343318033 88.43552776152131 88.35521225770177 88.49084439991358 88.61743439931128 88.43552776152131 88.54243780302946 88.47329200503911 88.39297650121956 88.54243780302946 88.54243780302946 88.47329200503911 88.54243780302946 88.54243780302946 88.49084439991358 88.26957784634449 88.56371343318033 88.47329200503911 88.49084439991358 88.47329200503911 88.41531591287797 88.49084439991358 88.39297650121956 88.47329200503911 88.47329200503911 88.49084439991358 88.54243780302946 88.43552776152131 88.54243780302946 88.57275557599445 88.47329200503911 88.47329200503911 88.61743439931128 88.49084439991358 88.49084439991358 88.47329200503911 88.49084439991358 88.47329200503911 88.49084439991358 88.41531591287797 88.49084439991358 88.49084439991358 88.49084439991358 88.49084439991358 88.54243780302946 88.41531591287797 88.47329200503911 88.54243780302946 88.54243780302946 88.57275557599445 88.49084439991358 88.4546758286571 88.41531591287797 88.47329200503911 88.47329200503911,43.144339644391366 44.144339644391366 44.105801039393896 43.137145771458506 44.17876746485577 44.144339644391366 43.19258970032238 43.158727390257084 43.144339644391366 43.105801039393896 42.19960414272063 43.105801039393896 44.17876746485577 43.105801039393896 42.19960414272063 43.158727390257084 43.158727390257084 44.137145771458506 44.168028317788945 44.105801039393896 43.09501022999461 43.144339644391366 44.158727390257084 43.105801039393896 44.122809687925255 43.09501022999461 43.09501022999461 43.09501022999461 43.144339644391366 44.158727390257084 43.105801039393896 44.122809687925255 43.06166176799594 43.09501022999461 43.19258970032238 43.105801039393896 43.105801039393896 43.105801039393896 44.105801039393896 44.158727390257084 43.105801039393896 43.144339644391366 43.137145771458506 43.19258970032238 43.158727390257084 44.144339644391366 44.105801039393896 43.144339644391366 44.19258970032238 44.158727390257084 43.158727390257084 44.19258970032238 43.17876746485577 43.09501022999461 43.144339644391366 43.144339644391366 44.158727390257084 44.158727390257084 44.105801039393896 43.105801039393896 43.105801039393896 43.19258970032238 43.144339644391366 43.105801039393896 44.144339644391366 43.144339644391366 43.137145771458506 43.158727390257084 44.105801039393896 43.158727390257084 43.06166176799594 43.105801039393896 44.158727390257084 44.144339644391366 43.144339644391366 44.105801039393896 43.09501022999461 43.105801039393896 44.17876746485577 43.158727390257084 44.137145771458506 43.158727390257084 43.105801039393896 44.158727390257084 43.105801039393896 43.105801039393896 43.105801039393896 43.09501022999461 43.168028317788945 44.158727390257084 43.144339644391366 43.137145771458506 43.17876746485577 43.17876746485577 43.144339644391366 44.105801039393896 44.144339644391366 43.105801039393896 43.144339644391366 43.105801039393896,88.49084439991358 88.54243780302946 88.41531591287797 88.61743439931128 88.54243780302946 87.47329200503911 88.54243780302946 88.47329200503911 88.47329200503911 88.47329200503911 88.56371343318033 88.47329200503911 88.4695687697627 88.47329200503911 89.49084439991358 88.54243780302946 88.54243780302946 88.47329200503911 88.49084439991358 88.47329200503911 88.35521225770177 88.49084439991358 88.61743439931128 88.56371343318033 88.43552776152131 88.43552776152131 89.32542637549054 88.39297650121956 88.54243780302946 89.54243780302946 88.43552776152131 88.47329200503911 90.32542637549054 88.47329200503911 88.57275557599445 88.41531591287797 88.4695687697627 88.4695687697627 88.54243780302946 88.47329200503911 88.49084439991358 89.54243780302946 88.39297650121956 89.57275557599445 88.47329200503911 89.56371343318033 88.43552776152131 88.35521225770177 88.49084439991358 88.61743439931128 88.43552776152131 88.54243780302946 88.47329200503911 88.39297650121956 88.54243780302946 88.54243780302946 88.47329200503911 88.54243780302946 88.54243780302946 89.49084439991358 87.26957784634449 88.56371343318033 89.47329200503911 88.49084439991358 88.47329200503911 88.41531591287797 88.49084439991358 88.39297650121956 88.47329200503911 88.47329200503911 88.49084439991358 88.54243780302946 87.43552776152131 88.54243780302946 88.57275557599445 88.47329200503911 88.47329200503911 88.61743439931128 88.49084439991358 88.49084439991358 88.47329200503911 88.49084439991358 88.47329200503911 87.49084439991358 88.41531591287797 88.49084439991358 88.49084439991358 88.49084439991358 88.49084439991358 88.54243780302946 88.41531591287797 88.47329200503911 89.54243780302946 88.54243780302946 88.57275557599445 88.49084439991358 88.4546758286571 88.41531591287797 88.47329200503911 88.47329200503911
