Exp,Acc length [s],ro0Per [s],ro1Per [s],phases0 (norm) [-],phases1 (norm) [-],oldPhases0 (norm) [-],oldPhases1 (norm) [-]
0,3.0000000000000004e-08,9.92893614165799e-10,1.0596381293402778e-09,54.75391350781319 54.697872526306966 54.697872526306966 54.719451578257676 54.75621896252675 54.676424885483335 54.719451578257676 54.75391350781319 54.75621896252675 54.75391350781319 54.75391350781319 54.719451578257676 54.697872526306966 54.697872526306966 54.697872526306966 54.75621896252675 54.697872526306966 54.75621896252675 54.719451578257676 54.642852861030434 54.697872526306966 54.719451578257676 54.697872526306966 54.75391350781319 54.75391350781319 54.719451578257676 54.676424885483335 54.719451578257676 54.697872526306966 54.75391350781319 54.676424885483335 54.75621896252675 54.697872526306966 54.697872526306966 54.697872526306966 54.719451578257676 54.642852861030434 54.719451578257676 54.719451578257676 54.697872526306966 54.71918875600351 54.75621896252675 54.676424885483335 54.71918875600351 54.697872526306966 54.697872526306966 54.697872526306966 54.697872526306966 54.697872526306966 54.719451578257676 54.697872526306966 54.676424885483335 54.719451578257676 54.676424885483335 54.697872526306966 54.71918875600351 54.676424885483335 54.719451578257676 54.676424885483335 54.676424885483335 54.697872526306966 54.697872526306966 54.676424885483335 54.676424885483335 54.676424885483335 54.75621896252675 54.697872526306966 54.6619950471405 54.71918875600351 54.676424885483335 54.75621896252675 54.719451578257676 54.697872526306966 54.697872526306966 54.66736445054315 54.697872526306966 54.75621896252675 54.75391350781319 54.803068097965706 54.719451578257676 54.697872526306966 54.697872526306966 54.75621896252675 54.697872526306966 54.75621896252675 54.676424885483335 54.75391350781319 54.697872526306966 54.697872526306966 54.697872526306966 54.7744712435342 54.719451578257676 54.697872526306966 54.697872526306966 54.697872526306966 54.697872526306966 54.719451578257676 54.697872526306966 54.7744712435342 54.719451578257676,55.09466725018308 55.021075534270594 55.06816316672165 55.0993011939466 55.084890666275 55.00336406415528 55.084890666275 55.084890666275 55.0993011939466 55.084890666275 55.084890666275 55.084890666275 55.049261649809665 55.02128161050529 55.021075534270594 55.106887049396015 55.021075534270594 55.084890666275 55.084890666275 55.021075534270594 55.021075534270594 55.049261649809665 55.021075534270594 55.021075534270594 55.06816316672165 55.02128161050529 55.02128161050529 55.02128161050529 55.084890666275 55.084890666275 55.049261649809665 55.077018901779304 55.021075534270594 55.06816316672165 55.021075534270594 55.084890666275 55.021075534270594 55.02128161050529 55.117710725577595 55.06816316672165 55.021075534270594 55.06816316672165 55.021075534270594 55.021075534270594 55.021075534270594 55.021075534270594 55.02128161050529 55.021075534270594 55.021075534270594 55.02128161050529 55.049261649809665 55.021075534270594 55.084890666275 54.96386228715364 55.01664766674177 55.021075534270594 55.021075534270594 55.01931366938137 54.985858670274645 55.021075534270594 55.01664766674177 55.06816316672165 55.01664766674177 55.021075534270594 54.97462284162367 55.021075534270594 54.985858670274645 55.00336406415528 55.021075534270594 55.00336406415528 55.084890666275 55.02128161050529 55.06816316672165 55.06816316672165 54.97462284162367 54.97462284162367 55.021075534270594 55.06816316672165 55.077018901779304 55.084890666275 55.06816316672165 55.02128161050529 55.01931366938137 55.049261649809665 55.02128161050529 55.021075534270594 55.021075534270594 55.021075534270594 55.00336406415528 55.021075534270594 55.06816316672165 55.021075534270594 55.02128161050529 55.021075534270594 55.00336406415528 55.021075534270594 55.021075534270594 55.06816316672165 55.02128161050529 55.021075534270594,55.75391350781319 54.697872526306966 54.697872526306966 54.719451578257676 55.75621896252675 54.676424885483335 54.719451578257676 54.75391350781319 54.75621896252675 55.75391350781319 54.75391350781319 54.719451578257676 55.697872526306966 54.697872526306966 54.697872526306966 54.75621896252675 54.697872526306966 54.75621896252675 55.719451578257676 54.642852861030434 54.697872526306966 54.719451578257676 54.697872526306966 54.75391350781319 54.75391350781319 55.719451578257676 54.676424885483335 54.719451578257676 54.697872526306966 54.75391350781319 54.676424885483335 54.75621896252675 54.697872526306966 55.697872526306966 54.697872526306966 54.719451578257676 54.642852861030434 54.719451578257676 55.719451578257676 55.697872526306966 55.71918875600351 54.75621896252675 54.676424885483335 54.71918875600351 55.697872526306966 55.697872526306966 54.697872526306966 54.697872526306966 54.697872526306966 55.719451578257676 54.697872526306966 54.676424885483335 55.719451578257676 54.676424885483335 54.697872526306966 54.71918875600351 54.676424885483335 55.719451578257676 54.676424885483335 54.676424885483335 54.697872526306966 54.697872526306966 55.676424885483335 54.676424885483335 54.676424885483335 54.75621896252675 55.697872526306966 54.6619950471405 54.71918875600351 55.676424885483335 54.75621896252675 54.719451578257676 54.697872526306966 55.697872526306966 54.66736445054315 54.697872526306966 55.75621896252675 55.75391350781319 55.803068097965706 54.719451578257676 54.697872526306966 54.697872526306966 54.75621896252675 55.697872526306966 54.75621896252675 55.676424885483335 54.75391350781319 55.697872526306966 54.697872526306966 55.697872526306966 55.7744712435342 54.719451578257676 54.697872526306966 54.697872526306966 54.697872526306966 55.697872526306966 55.719451578257676 54.697872526306966 54.7744712435342 55.719451578257676,55.09466725018308 55.021075534270594 54.06816316672165 56.0993011939466 55.084890666275 55.00336406415528 56.084890666275 54.084890666275 55.0993011939466 56.084890666275 54.084890666275 54.084890666275 55.049261649809665 56.02128161050529 55.021075534270594 56.106887049396015 55.021075534270594 55.084890666275 56.084890666275 55.021075534270594 55.021075534270594 56.049261649809665 54.021075534270594 55.021075534270594 55.06816316672165 54.02128161050529 55.02128161050529 55.02128161050529 54.084890666275 56.084890666275 55.049261649809665 56.077018901779304 55.021075534270594 56.06816316672165 55.021075534270594 55.084890666275 56.021075534270594 53.02128161050529 55.117710725577595 54.06816316672165 54.021075534270594 54.06816316672165 55.021075534270594 55.021075534270594 56.021075534270594 54.021075534270594 55.02128161050529 55.021075534270594 54.021075534270594 55.02128161050529 54.049261649809665 55.021075534270594 55.084890666275 53.96386228715364 56.01664766674177 56.021075534270594 54.021075534270594 56.01931366938137 55.985858670274645 55.021075534270594 55.01664766674177 56.06816316672165 56.01664766674177 54.021075534270594 55.97462284162367 55.021075534270594 54.985858670274645 55.00336406415528 56.021075534270594 55.00336406415528 55.084890666275 56.02128161050529 55.06816316672165 55.06816316672165 54.97462284162367 54.97462284162367 55.021075534270594 55.06816316672165 56.077018901779304 56.084890666275 56.06816316672165 56.02128161050529 55.01931366938137 55.049261649809665 55.02128161050529 54.021075534270594 55.021075534270594 55.021075534270594 55.00336406415528 55.021075534270594 54.06816316672165 55.021075534270594 56.02128161050529 54.021075534270594 55.00336406415528 56.021075534270594 55.021075534270594 56.06816316672165 55.02128161050529 54.021075534270594
1,4e-08,9.923770201938086e-10,1.0451225385273972e-09,64.80426698817809 64.87477449247265 64.86022493949261 64.81589639762211 64.87706187079277 64.77935355618578 64.80426698817809 64.80426698817809 64.86022493949261 64.86022493949261 64.86022493949261 64.77565524730491 64.84270812526208 64.86022493949261 64.80426698817809 64.86022493949261 64.9077173074426 64.87477449247265 64.87477449247265 64.80426698817809 64.86022493949261 64.80426698817809 64.87477449247265 64.80426698817809 64.86022493949261 64.80426698817809 64.80426698817809 64.86022493949261 64.80426698817809 64.80426698817809 64.82227116749553 64.84411905582284 64.84411905582284 64.86022493949261 64.82227116749553 64.80426698817809 64.84411905582284 64.80426698817809 64.86022493949261 64.86022493949261 64.86022493949261 64.80426698817809 64.92068494738291 64.80426698817809 64.77565524730491 64.84411905582284 64.82227116749553 64.86022493949261 64.82227116749553 64.80426698817809 64.87477449247265 64.87706187079277 64.80426698817809 64.77565524730491 64.87706187079277 64.93365258732322 64.86022493949261 64.75687290264258 64.86022493949261 64.80426698817809 64.86022493949261 64.82227116749553 64.84411905582284 64.80426698817809 64.86022493949261 64.80426698817809 64.80426698817809 64.86022493949261 64.94221645310228 64.80426698817809 64.82227116749553 64.75687290264258 64.80426698817809 64.94221645310228 64.84270812526208 64.86022493949261 64.75687290264258 64.84411905582284 64.84270812526208 64.80426698817809 64.75687290264258 64.82227116749553 64.86022493949261 64.80426698817809 64.87706187079277 64.86022493949261 64.82227116749553 64.87477449247265 64.80426698817809 64.82227116749553 64.86022493949261 64.75687290264258 64.87477449247265 64.80426698817809 64.86022493949261 64.82227116749553 64.84270812526208 64.84411905582284 64.86022493949261 64.86022493949261,66.62071405519185 66.66324453184873 66.66324453184873 66.56573794714507 66.68881518256956 66.66324453184873 66.6213437854185 66.59267414127878 66.66324453184873 66.6213437854185 66.67111954344728 66.62071405519185 66.66324453184873 66.65552526092412 66.66324453184873 66.68881518256956 66.63320934429612 66.66324453184873 66.76138084677905 66.59204441105213 66.68881518256956 66.66324453184873 66.66324453184873 66.66324453184873 66.66324453184873 66.66324453184873 66.67111954344728 66.68881518256956 66.6496455229651 66.62071405519185 66.68881518256956 66.69742600735435 66.63320934429612 66.67111954344728 66.66324453184873 66.67111954344728 66.6213437854185 66.63320934429612 66.67111954344728 66.68881518256956 66.66324453184873 66.6213437854185 66.69742600735435 66.68881518256956 66.66324453184873 66.68881518256956 66.69742600735435 66.69742600735435 66.68881518256956 66.69742600735435 66.76138084677905 66.68881518256956 66.68881518256956 66.59204441105213 66.68881518256956 66.76127476381946 66.6213437854185 66.6213437854185 66.66324453184873 66.68881518256956 66.68881518256956 66.67111954344728 66.6496455229651 66.59267414127878 66.68881518256956 66.68881518256956 66.6213437854185 66.68881518256956 66.66324453184873 66.6213437854185 66.6496455229651 66.59267414127878 66.59204441105213 66.66324453184873 66.66324453184873 66.66324453184873 66.54216257006377 66.69742600735435 66.67111954344728 66.59204441105213 66.66324453184873 66.68881518256956 66.66324453184873 66.66324453184873 66.76138084677905 66.67111954344728 66.66324453184873 66.69742600735435 66.69742600735435 66.59204441105213 66.66324453184873 66.62071405519185 66.72546592126741 66.68881518256956 66.66324453184873 66.72546592126741 66.66324453184873 66.69742600735435 66.63320934429612 66.76138084677905,64.80426698817809 64.87477449247265 65.86022493949261 65.81589639762211 64.87706187079277 64.77935355618578 65.80426698817809 64.80426698817809 65.86022493949261 64.86022493949261 64.86022493949261 64.77565524730491 65.84270812526208 65.86022493949261 64.80426698817809 65.86022493949261 64.9077173074426 64.87477449247265 65.87477449247265 62.80426698817808 64.86022493949261 64.80426698817809 64.87477449247265 64.80426698817809 64.86022493949261 65.80426698817809 65.80426698817809 64.86022493949261 65.80426698817809 65.80426698817809 64.82227116749553 64.84411905582284 64.84411905582284 64.86022493949261 65.82227116749553 64.80426698817809 64.84411905582284 64.80426698817809 64.86022493949261 65.86022493949261 64.86022493949261 64.80426698817809 63.92068494738291 65.80426698817809 64.77565524730491 64.84411905582284 65.82227116749553 65.86022493949261 64.82227116749553 64.80426698817809 65.87477449247265 64.87706187079277 64.80426698817809 64.77565524730491 65.87706187079277 65.93365258732322 64.86022493949261 64.75687290264258 64.86022493949261 65.80426698817809 64.86022493949261 65.82227116749553 64.84411905582284 64.80426698817809 64.86022493949261 64.80426698817809 64.80426698817809 64.86022493949261 63.942216453102276 64.80426698817809 64.82227116749553 64.75687290264258 65.80426698817809 64.94221645310228 65.84270812526208 65.86022493949261 64.75687290264258 65.84411905582284 64.84270812526208 64.80426698817809 64.75687290264258 64.82227116749553 65.86022493949261 66.80426698817809 64.87706187079277 65.86022493949261 64.82227116749553 64.87477449247265 65.80426698817809 64.82227116749553 64.86022493949261 64.75687290264258 65.87477449247265 64.80426698817809 65.86022493949261 64.82227116749553 65.84270812526208 64.84411905582284 64.86022493949261 64.86022493949261,65.62071405519185 66.66324453184873 66.66324453184873 66.56573794714507 67.68881518256956 66.66324453184873 65.6213437854185 66.59267414127878 66.66324453184873 66.6213437854185 66.67111954344728 66.62071405519185 66.66324453184873 67.65552526092412 66.66324453184873 67.68881518256956 67.63320934429612 66.66324453184873 66.76138084677905 67.59204441105213 66.68881518256956 66.66324453184873 66.66324453184873 66.66324453184873 66.66324453184873 66.66324453184873 66.67111954344728 65.68881518256956 67.6496455229651 66.62071405519185 67.68881518256956 66.69742600735435 67.63320934429612 66.67111954344728 66.66324453184873 66.67111954344728 67.6213437854185 66.63320934429612 66.67111954344728 66.68881518256956 65.66324453184873 67.6213437854185 66.69742600735435 65.68881518256956 65.66324453184873 67.68881518256956 66.69742600735435 67.69742600735435 66.68881518256956 66.69742600735435 67.76138084677905 67.68881518256956 66.68881518256956 66.59204441105213 66.68881518256956 66.76127476381946 67.6213437854185 66.6213437854185 66.66324453184873 66.68881518256956 67.68881518256956 67.67111954344728 66.6496455229651 66.59267414127878 66.68881518256956 66.68881518256956 66.6213437854185 67.68881518256956 67.66324453184873 66.6213437854185 66.6496455229651 66.59267414127878 67.59204441105213 66.66324453184873 67.66324453184873 67.66324453184873 66.54216257006377 66.69742600735435 66.67111954344728 66.59204441105213 66.66324453184873 67.68881518256956 66.66324453184873 66.66324453184873 66.76138084677905 66.67111954344728 67.66324453184873 66.69742600735435 67.69742600735435 67.59204441105213 67.66324453184873 65.62071405519185 66.72546592126741 66.68881518256956 67.66324453184873 66.72546592126741 66.66324453184873 67.69742600735435 67.63320934429612 66.76138084677905
2,5e-08,9.918609635010401e-10,1.0354769993553204e-09,74.12194874971148 74.04935980187746 74.13217254518106 74.06316192576139 73.99568487566215 74.04935980187746 74.0309005684947 73.95121136536947 73.95121136536947 74.04935980187746 73.95121136536947 73.97376011694006 73.95530088355731 74.1363184649064 74.15364251566717 74.0360124662295 74.10706784474309 74.08775543642588 74.08565427579447 74.09332212239666 74.04935980187746 73.95530088355731 74.08565427579447 74.08775543642588 73.95530088355731 74.06316192576139 74.12194874971148 73.97376011694006 74.06316192576139 74.08775543642588 74.09332212239666 74.04935980187746 74.12194874971148 74.04935980187746 74.04935980187746 74.1363184649064 74.04935980187746 74.08775543642588 74.04935980187746 74.08565427579447 74.08565427579447 74.08565427579447 73.9434871172298 73.99568487566215 74.0360124662295 74.0360124662295 73.99568487566215 74.09332212239666 73.95121136536947 73.9434871172298 74.15364251566717 74.08565427579447 74.13217254518106 74.12194874971148 74.08565427579447 74.08565427579447 74.04935980187746 74.0360124662295 74.12194874971148 74.13217254518106 74.06316192576139 74.08565427579447 74.08775543642588 74.04935980187746 73.97376011694006 74.08565427579447 74.0309005684947 74.04935980187746 73.97376011694006 73.95530088355731 74.04935980187746 74.04935980187746 74.08565427579447 74.08565427579447 74.08565427579447 73.99568487566215 73.95121136536947 74.13217254518106 74.06316192576139 74.04935980187746 74.12194874971148 74.08565427579447 74.08565427579447 74.04935980187746 73.97376011694006 74.0360124662295 74.08565427579447 74.0360124662295 74.0360124662295 73.95530088355731 74.04935980187746 74.04935980187746 74.08565427579447 74.13217254518106 74.15364251566717 74.06316192576139 73.97376011694006 73.95530088355731 73.99568487566215 74.08565427579447,77.50636709311186 77.43374950805571 77.50088829582432 77.40913904314176 77.40913904314176 77.4554578173952 77.50636709311186 77.38787488171444 77.36225748692542 77.47642539369564 77.38076705556354 77.40913904314176 77.40913904314176 77.49780818917372 77.53713777132701 77.40913904314176 77.48051243022132 77.40913904314176 77.38787488171444 77.48051243022132 77.40913904314176 77.36225748692542 77.34111195954884 77.40913904314176 77.36225748692542 77.30536594898369 77.40913904314176 77.36225748692542 77.3477163207622 77.44689891345706 77.47642539369564 77.40913904314176 77.36225748692542 77.4065624014287 77.36225748692542 77.4554578173952 77.4554578173952 77.40913904314176 77.4554578173952 77.38787488171444 77.40913904314176 77.4554578173952 77.36225748692542 77.34111195954884 77.38076705556354 77.3477163207622 77.36225748692542 77.43374950805571 77.3477163207622 77.30536594898369 77.4065624014287 77.40913904314176 77.48051243022132 77.50088829582432 77.3477163207622 77.4554578173952 77.40913904314176 77.36225748692542 77.47642539369564 77.38787488171444 77.3477163207622 77.48051243022132 77.4065624014287 77.43374950805571 77.36225748692542 77.47642539369564 77.4554578173952 77.42927764064326 77.40913904314176 77.3477163207622 77.48051243022132 77.4554578173952 77.48051243022132 77.44689891345706 77.55591353680117 77.38787488171444 77.44689891345706 77.4554578173952 77.48051243022132 77.40913904314176 77.5894981248309 77.36225748692542 77.4554578173952 77.47642539369564 77.36225748692542 77.36225748692542 77.47642539369564 77.3477163207622 77.30536594898369 77.3477163207622 77.40913904314176 77.36225748692542 77.3477163207622 77.40913904314176 77.38076705556354 77.40913904314176 77.44689891345706 77.36225748692542 77.40913904314176 77.4065624014287,75.12194874971148 74.04935980187746 74.13217254518106 74.06316192576139 73.99568487566215 75.04935980187746 74.0309005684947 74.95121136536947 73.95121136536947 74.04935980187746 74.95121136536947 73.97376011694006 73.95530088355731 77.1363184649064 77.15364251566717 74.0360124662295 74.10706784474309 74.08775543642588 74.08565427579447 74.09332212239666 74.04935980187746 73.95530088355731 75.08565427579447 74.08775543642588 73.95530088355731 74.06316192576139 74.12194874971148 73.97376011694006 74.06316192576139 75.08775543642588 75.09332212239666 75.04935980187746 74.12194874971148 74.04935980187746 75.04935980187746 74.1363184649064 74.04935980187746 74.08775543642588 74.04935980187746 75.08565427579447 74.08565427579447 74.08565427579447 73.9434871172298 74.99568487566215 74.0360124662295 74.0360124662295 73.99568487566215 74.09332212239666 74.95121136536947 73.9434871172298 75.15364251566717 75.08565427579447 74.13217254518106 74.12194874971148 74.08565427579447 74.08565427579447 74.04935980187746 74.0360124662295 74.12194874971148 74.13217254518106 74.06316192576139 74.08565427579447 74.08775543642588 74.04935980187746 73.97376011694006 75.08565427579447 74.0309005684947 74.04935980187746 74.97376011694006 73.95530088355731 74.04935980187746 74.04935980187746 74.08565427579447 75.08565427579447 75.08565427579447 73.99568487566215 73.95121136536947 74.13217254518106 74.06316192576139 74.04935980187746 74.12194874971148 74.08565427579447 74.08565427579447 75.04935980187746 73.97376011694006 74.0360124662295 74.08565427579447 74.0360124662295 74.0360124662295 73.95530088355731 74.04935980187746 74.04935980187746 74.08565427579447 74.13217254518106 77.15364251566717 74.06316192576139 73.97376011694006 73.95530088355731 73.99568487566215 74.08565427579447,77.50636709311186 77.43374950805571 77.50088829582432 77.40913904314176 76.40913904314176 77.4554578173952 77.50636709311186 77.38787488171444 77.36225748692542 80.47642539369564 77.38076705556354 76.40913904314176 76.40913904314176 76.49780818917372 77.53713777132701 77.40913904314176 77.48051243022132 81.40913904314176 77.38787488171444 77.48051243022132 77.40913904314176 77.36225748692542 76.34111195954884 77.40913904314176 77.36225748692542 79.30536594898369 76.40913904314176 76.36225748692542 77.3477163207622 76.44689891345706 76.47642539369564 77.40913904314176 76.36225748692542 76.4065624014287 77.36225748692542 77.4554578173952 76.4554578173952 77.40913904314176 77.4554578173952 77.38787488171444 77.40913904314176 77.4554578173952 76.36225748692542 77.34111195954884 77.38076705556354 77.3477163207622 77.36225748692542 76.43374950805571 77.3477163207622 76.30536594898369 77.4065624014287 77.40913904314176 76.48051243022132 77.50088829582432 76.3477163207622 77.4554578173952 77.40913904314176 77.36225748692542 76.47642539369564 76.38787488171444 77.3477163207622 76.48051243022132 76.4065624014287 77.43374950805571 76.36225748692542 77.47642539369564 77.4554578173952 77.42927764064326 77.40913904314176 76.3477163207622 76.48051243022132 77.4554578173952 79.48051243022132 76.44689891345706 77.55591353680117 77.38787488171444 77.44689891345706 76.4554578173952 76.48051243022132 79.40913904314176 77.5894981248309 77.36225748692542 77.4554578173952 77.47642539369564 76.36225748692542 76.36225748692542 76.47642539369564 77.3477163207622 77.30536594898369 77.3477163207622 77.40913904314176 77.36225748692542 77.3477163207622 76.40913904314176 77.38076705556354 77.40913904314176 77.44689891345706 77.36225748692542 77.40913904314176 76.4065624014287
3,6.000000000000001e-08,9.90830458603896e-10,1.0282202872304583e-09,85.2910250123843 85.28846640522374 85.31042226597575 85.21263531161405 85.28846640522374 85.2910250123843 85.27045983344246 85.2244530653813 85.15588239347858 85.18500235428012 85.35038469850903 85.37950465931057 85.27045983344246 85.3651764592115 85.27045983344246 85.31042226597575 85.37950465931057 85.31042226597575 85.37950465931057 85.31042226597575 85.2910250123843 85.2910250123843 85.35038469850903 85.2244530653813 85.31042226597575 85.2910250123843 85.37950465931057 85.2244530653813 85.35038469850903 85.20240088297184 85.20240088297184 85.41527699872952 85.27045983344246 85.20240088297184 85.3651764592115 85.27045983344246 85.27045983344246 85.31042226597575 85.34624276622343 85.27045983344246 85.3651764592115 85.31042226597575 85.34624276622343 85.28846640522374 85.28846640522374 85.28846640522374 85.3969031880023 85.21263531161405 85.20240088297184 85.41527699872952 85.2244530653813 85.2910250123843 85.2910250123843 85.3651764592115 85.15588239347858 85.2244530653813 85.31042226597575 85.27045983344246 85.27045983344246 85.3651764592115 85.2244530653813 85.37950465931057 85.20240088297184 85.27045983344246 85.40457900948394 85.31042226597575 85.34624276622343 85.35038469850903 85.27045983344246 85.40457900948394 85.26994811201034 85.2910250123843 85.2910250123843 85.3651764592115 85.31042226597575 85.3651764592115 85.44393339892767 85.3651764592115 85.31042226597575 85.35038469850903 85.42658303106467 85.31042226597575 85.31042226597575 85.42658303106467 85.27045983344246 85.37950465931057 85.31042226597575 85.20240088297184 85.2244530653813 85.2910250123843 85.2464089261333 85.3651764592115 85.20240088297184 85.2910250123843 85.37950465931057 85.28846640522374 85.34624276622343 85.2244530653813 85.3969031880023 85.20240088297184,87.21668341548558 87.30236948529735 87.32163617555089 87.16504765243702 87.21668341548558 87.2710945385687 87.21254718043181 87.22588983218502 87.18938452433622 87.22588983218502 87.32163617555089 87.16504765243702 87.22588983218502 87.21668341548558 87.16504765243702 87.16504765243702 87.22588983218502 87.21668341548558 87.32163617555089 87.22588983218502 87.30236948529735 87.22588983218502 87.22588983218502 87.17620205205749 87.26527706954674 87.21668341548558 87.35763446523512 87.21668341548558 87.30236948529735 87.23848519656195 87.30236948529735 87.32163617555089 87.23848519656195 87.18938452433622 87.2710945385687 87.21668341548558 87.32163617555089 87.36075666395976 87.30236948529735 87.32163617555089 87.2710945385687 87.2710945385687 87.30236948529735 87.21668341548558 87.32163617555089 87.21668341548558 87.16504765243702 87.16504765243702 87.2710945385687 87.32163617555089 87.22588983218502 87.21668341548558 87.16504765243702 87.21668341548558 87.12000312552783 87.21668341548558 87.30236948529735 87.18938452433622 87.16504765243702 87.23848519656195 87.16344650820608 87.32163617555089 87.16504765243702 87.21668341548558 87.36075666395976 87.16504765243702 87.34234383056088 87.16504765243702 87.16504765243702 87.37748826339046 87.08029552921714 87.01793229497544 87.0710891125177 87.08029552921714 87.06457796611558 87.01793229497544 87.11359854860406 87.12000312552783 87.06457796611558 87.08029552921714 87.1281154161609 87.11359854860406 87.06457796611558 87.1281154161609 87.01793229497544 87.16504765243702 87.11359854860406 86.96074581185776 87.01793229497544 87.08029552921714 87.1281154161609 87.11359854860406 87.01793229497544 87.01793229497544 87.11359854860406 87.0710891125177 87.16344650820608 87.08029552921714 87.1281154161609 86.96074581185776,85.2910250123843 85.28846640522374 86.31042226597575 85.21263531161405 85.28846640522374 85.2910250123843 85.27045983344246 85.2244530653813 87.15588239347858 86.18500235428012 85.35038469850903 85.37950465931057 85.27045983344246 85.3651764592115 85.27045983344246 86.31042226597575 86.37950465931057 85.31042226597575 86.37950465931057 85.31042226597575 85.2910250123843 85.2910250123843 85.35038469850903 85.2244530653813 86.31042226597575 85.2910250123843 85.37950465931057 85.2244530653813 85.35038469850903 85.20240088297184 85.20240088297184 85.41527699872952 85.27045983344246 85.20240088297184 86.3651764592115 85.27045983344246 85.27045983344246 85.31042226597575 85.34624276622343 85.27045983344246 85.3651764592115 85.31042226597575 85.34624276622343 85.28846640522374 85.28846640522374 85.28846640522374 85.3969031880023 85.21263531161405 85.20240088297184 86.41527699872952 85.2244530653813 85.2910250123843 86.2910250123843 85.3651764592115 85.15588239347858 85.2244530653813 85.31042226597575 85.27045983344246 86.27045983344246 85.3651764592115 85.2244530653813 86.37950465931057 85.20240088297184 85.27045983344246 85.40457900948394 86.31042226597575 85.34624276622343 86.35038469850903 85.27045983344246 85.40457900948394 85.26994811201034 85.2910250123843 85.2910250123843 86.3651764592115 85.31042226597575 85.3651764592115 85.44393339892767 85.3651764592115 85.31042226597575 86.35038469850903 85.42658303106467 85.31042226597575 86.31042226597575 86.42658303106467 85.27045983344246 85.37950465931057 85.31042226597575 85.20240088297184 85.2244530653813 85.2910250123843 86.2464089261333 85.3651764592115 85.20240088297184 85.2910250123843 85.37950465931057 85.28846640522374 86.34624276622343 86.2244530653813 85.3969031880023 85.20240088297184,87.21668341548558 87.30236948529735 86.32163617555089 87.16504765243702 87.21668341548558 87.2710945385687 87.21254718043181 88.22588983218502 87.18938452433622 86.22588983218502 87.32163617555089 86.16504765243702 87.22588983218502 87.21668341548558 86.16504765243702 87.16504765243702 87.22588983218502 88.21668341548558 87.32163617555089 87.22588983218502 88.30236948529735 88.22588983218502 87.22588983218502 86.17620205205749 87.26527706954674 87.21668341548558 87.35763446523512 88.21668341548558 87.30236948529735 90.23848519656195 88.30236948529735 87.32163617555089 87.23848519656195 88.18938452433622 87.2710945385687 87.21668341548558 87.32163617555089 87.36075666395976 87.30236948529735 88.32163617555089 88.2710945385687 87.2710945385687 87.30236948529735 88.21668341548558 87.32163617555089 87.21668341548558 86.16504765243702 88.16504765243702 88.2710945385687 87.32163617555089 87.22588983218502 86.21668341548558 87.16504765243702 87.21668341548558 87.12000312552783 88.21668341548558 87.30236948529735 86.18938452433622 88.16504765243702 87.23848519656195 88.16344650820608 87.32163617555089 88.16504765243702 88.21668341548558 87.36075666395976 87.16504765243702 87.34234383056088 87.16504765243702 87.16504765243702 87.37748826339046 86.08029552921714 87.01793229497544 88.0710891125177 87.08029552921714 87.06457796611558 88.01793229497544 87.11359854860406 87.12000312552783 87.06457796611558 88.08029552921714 87.1281154161609 87.11359854860406 88.06457796611558 88.1281154161609 87.01793229497544 88.16504765243702 88.11359854860406 87.96074581185776 87.01793229497544 86.08029552921714 88.1281154161609 88.11359854860406 87.01793229497544 87.01793229497544 87.11359854860406 86.0710891125177 87.16344650820608 88.08029552921714 87.1281154161609 87.96074581185776
