Exp,Acc length [s],ro0Per [s],ro1Per [s],phases0 (norm) [-],phases1 (norm) [-],oldPhases0 (norm) [-],oldPhases1 (norm) [-]
0,3.0000000000000004e-08,1.9207941921576032e-09,3.6644546259606147e-09,28.88090720510428 28.857888888030725 28.86968577553092 28.857888888030725 28.941809835694723 28.85318931496154 28.857888888030725 28.824895966891965 28.857888888030725 28.85318931496154 28.9054600766494 28.88090720510428 28.857888888030725 28.840912879188977 28.824895966891965 28.824895966891965 28.9054600766494 28.857888888030725 28.824895966891965 28.88090720510428 28.857888888030725 28.9054600766494 28.824895966891965 28.824895966891965 28.857888888030725 28.88090720510428 28.857888888030725 28.857888888030725 28.824895966891965 28.824895966891965 28.857888888030725 28.857888888030725 28.86968577553092 28.857888888030725 28.857888888030725 28.85318931496154 28.88090720510428 28.824895966891965 28.85194248945339 28.86968577553092 28.941234377767884 28.88090720510428 28.824895966891965 28.85194248945339 28.86968577553092 28.857888888030725 28.88090720510428 28.85318931496154 28.824895966891965 28.857888888030725 28.857888888030725 28.89164908640527 28.857888888030725 28.88090720510428 28.824895966891965 28.857888888030725 28.857888888030725 28.857888888030725 28.857888888030725 28.857888888030725 28.85194248945339 28.824895966891965 28.85318931496154 28.9054600766494 28.857888888030725 28.857888888030725 28.824895966891965 28.86968577553092 28.85194248945339 28.824895966891965 28.802644927054196 28.824895966891965 28.857888888030725 28.86968577553092 28.857888888030725 28.824895966891965 28.88090720510428 28.857888888030725 28.857888888030725 28.857888888030725 28.824895966891965 28.814441814554392 28.835925577156374 28.824895966891965 28.857888888030725 28.85318931496154 28.85318931496154 28.86968577553092 28.85318931496154 28.824895966891965 28.824895966891965 28.857888888030725 28.7972739864037 28.89164908640527 28.88090720510428 28.85318931496154 28.857888888030725 28.857888888030725 28.824895966891965 28.824895966891965,14.739180231326202 14.699786543566804 14.739180231326202 14.731029813169085 14.758615843854711 14.723819827876252 14.723819827876252 14.723819827876252 14.699786543566804 14.699786543566804 14.739180231326202 14.719640126257216 14.731029813169085 14.723819827876252 14.723819827876252 14.723819827876252 14.739180231326202 14.739180231326202 14.719640126257216 14.739180231326202 14.723819827876252 14.739180231326202 14.723819827876252 14.699786543566804 14.723819827876252 14.739180231326202 14.723819827876252 14.739180231326202 14.699786543566804 14.723819827876252 14.723819827876252 14.699786543566804 14.731029813169085 14.699786543566804 14.723819827876252 14.723819827876252 14.739180231326202 14.723819827876252 14.719640126257216 14.723819827876252 14.756003530342815 14.731029813169085 14.699786543566804 14.719640126257216 14.699786543566804 14.699786543566804 14.731029813169085 14.699786543566804 14.699786543566804 14.719640126257216 14.719640126257216 14.739180231326202 14.731029813169085 14.731029813169085 14.719640126257216 14.699786543566804 14.723819827876252 14.723819827876252 14.739180231326202 14.739180231326202 14.699786543566804 14.719640126257216 14.739180231326202 14.758615843854711 14.739180231326202 14.739180231326202 14.739180231326202 14.739180231326202 14.723819827876252 14.739180231326202 14.723819827876252 14.699786543566804 14.699786543566804 14.739180231326202 14.699786543566804 14.723819827876252 14.739180231326202 14.723819827876252 14.723819827876252 14.731029813169085 14.699786543566804 14.699786543566804 14.699786543566804 14.731029813169085 14.731029813169085 14.719640126257216 14.699786543566804 14.723819827876252 14.723819827876252 14.699786543566804 14.699786543566804 14.699786543566804 14.699786543566804 14.739180231326202 14.739180231326202 14.723819827876252 14.731029813169085 14.723819827876252 14.699786543566804 14.723819827876252,28.88090720510428 28.857888888030725 27.86968577553092 28.857888888030725 28.941809835694723 28.85318931496154 28.857888888030725 28.824895966891965 28.857888888030725 28.85318931496154 27.9054600766494 28.88090720510428 28.857888888030725 28.840912879188977 28.824895966891965 28.824895966891965 28.9054600766494 28.857888888030725 28.824895966891965 28.88090720510428 27.857888888030725 28.9054600766494 28.824895966891965 28.824895966891965 27.857888888030725 28.88090720510428 28.857888888030725 28.857888888030725 27.824895966891965 28.824895966891965 28.857888888030725 27.857888888030725 28.86968577553092 28.857888888030725 28.857888888030725 28.85318931496154 28.88090720510428 28.824895966891965 27.85194248945339 27.86968577553092 28.941234377767884 28.88090720510428 28.824895966891965 28.85194248945339 27.86968577553092 27.857888888030725 28.88090720510428 28.85318931496154 27.824895966891965 28.857888888030725 28.857888888030725 28.89164908640527 28.857888888030725 28.88090720510428 28.824895966891965 28.857888888030725 28.857888888030725 27.857888888030725 28.857888888030725 28.857888888030725 28.85194248945339 28.824895966891965 27.85318931496154 27.9054600766494 28.857888888030725 28.857888888030725 28.824895966891965 28.86968577553092 27.85194248945339 27.824895966891965 28.802644927054196 28.824895966891965 28.857888888030725 28.86968577553092 28.857888888030725 28.824895966891965 28.88090720510428 28.857888888030725 28.857888888030725 28.857888888030725 28.824895966891965 28.814441814554392 28.835925577156374 27.824895966891965 28.857888888030725 27.85318931496154 28.85318931496154 27.86968577553092 28.85318931496154 28.824895966891965 28.824895966891965 28.857888888030725 28.7972739864037 27.89164908640527 28.88090720510428 28.85318931496154 28.857888888030725 28.857888888030725 28.824895966891965 28.824895966891965,15.739180231326202 14.699786543566804 14.739180231326202 14.731029813169085 14.758615843854711 14.723819827876252 14.723819827876252 14.723819827876252 14.699786543566804 14.699786543566804 15.739180231326202 14.719640126257216 14.731029813169085 14.723819827876252 14.723819827876252 15.723819827876252 14.739180231326202 15.739180231326202 14.719640126257216 15.739180231326202 15.723819827876252 14.739180231326202 14.723819827876252 14.699786543566804 14.723819827876252 14.739180231326202 15.723819827876252 15.739180231326202 14.699786543566804 14.723819827876252 14.723819827876252 14.699786543566804 14.731029813169085 14.699786543566804 15.723819827876252 14.723819827876252 14.739180231326202 14.723819827876252 14.719640126257216 15.723819827876252 14.756003530342815 15.731029813169085 14.699786543566804 15.719640126257216 15.699786543566804 14.699786543566804 14.731029813169085 15.699786543566804 14.699786543566804 14.719640126257216 14.719640126257216 14.739180231326202 14.731029813169085 14.731029813169085 15.719640126257216 14.699786543566804 15.723819827876252 14.723819827876252 15.739180231326202 15.739180231326202 14.699786543566804 14.719640126257216 14.739180231326202 15.758615843854711 14.739180231326202 14.739180231326202 15.739180231326202 15.739180231326202 14.723819827876252 14.739180231326202 14.723819827876252 15.699786543566804 14.699786543566804 14.739180231326202 14.699786543566804 15.723819827876252 14.739180231326202 14.723819827876252 14.723819827876252 15.731029813169085 14.699786543566804 14.699786543566804 14.699786543566804 14.731029813169085 14.731029813169085 15.719640126257216 14.699786543566804 14.723819827876252 14.723819827876252 14.699786543566804 14.699786543566804 14.699786543566804 15.699786543566804 14.739180231326202 14.739180231326202 14.723819827876252 15.731029813169085 14.723819827876252 15.699786543566804 15.723819827876252
1,4e-08,1.9207941921576032e-09,3.666215536400769e-09,34.13959851444986 34.13959851444986 34.12425296973416 34.107802451627805 34.17724104146636 34.10061325227072 34.13959851444986 34.12425296973416 34.158059110571735 34.07725723904231 34.13959851444986 34.107802451627805 34.17724104146636 33.969719545146404 34.12425296973416 34.107802451627805 34.13959851444986 34.164535024612874 34.17724104146636 34.13120440731926 34.13959851444986 34.158059110571735 34.07725723904231 34.164535024612874 34.10061325227072 34.158059110571735 34.12425296973416 34.12425296973416 34.07725723904231 34.158059110571735 34.07725723904231 34.13959851444986 34.13959851444986 34.107802451627805 34.07725723904231 34.07725723904231 34.12425296973416 34.13959851444986 34.21251282308096 34.17724104146636 34.17052736565324 34.158059110571735 34.13120440731926 34.13959851444986 34.13959851444986 34.13120440731926 34.17724104146636 34.10526285814847 34.13120440731926 34.13959851444986 34.143005319547854 34.13120440731926 34.107802451627805 34.187000854991105 34.158059110571735 34.07725723904231 34.158059110571735 34.164535024612874 34.143005319547854 34.107802451627805 34.107802451627805 34.158059110571735 34.13959851444986 34.107802451627805 34.12425296973416 34.13959851444986 34.13959851444986 34.107802451627805 34.12425296973415 34.12425296973416 34.07725723904231 34.10526285814847 34.17724104146636 34.13959851444986 34.13959851444986 34.13959851444986 34.12425296973416 34.10061325227072 34.07725723904231 34.107802451627805 34.107802451627805 34.107802451627805 34.07725723904231 34.07725723904231 34.164535024612874 34.13959851444986 34.12425296973416 34.12425296973416 34.164535024612874 34.10061325227072 34.12425296973416 34.07725723904231 34.13120440731926 34.158059110571735 34.10526285814847 34.107802451627805 34.12425296973416 34.13120440731926 34.158059110571735 34.13120440731926,17.46079965674058 17.47907706832934 17.46079965674058 17.46936392959931 17.47907706832934 17.436673473443417 17.47907706832934 17.47907706832934 17.47907706832934 17.46936392959931 17.46936392959931 17.46936392959931 17.47907706832934 17.4100406736998 17.47907706832934 17.47907706832934 17.47907706832934 17.518347392657184 17.497563364621968 17.46936392959931 17.46079965674058 17.47907706832934 17.46079965674058 17.46936392959931 17.43416685699696 17.47907706832934 17.436673473443417 17.46936392959931 17.436673473443417 17.47907706832934 17.426124795897906 17.436673473443417 17.46936392959931 17.436673473443417 17.436673473443417 17.46079965674058 17.46936392959931 17.47907706832934 17.47907706832934 17.47907706832934 17.46079965674058 17.46936392959931 17.46936392959931 17.46936392959931 17.436673473443417 17.46079965674058 17.46079965674058 17.436673473443417 17.46079965674058 17.46079965674058 17.47907706832934 17.46079965674058 17.46079965674058 17.518347392657184 17.47907706832934 17.436673473443417 17.47907706832934 17.47907706832934 17.47907706832934 17.46079965674058 17.46079965674058 17.47907706832934 17.46936392959931 17.46079965674058 17.47907706832934 17.46079965674058 17.46936392959931 17.46936392959931 17.46936392959931 17.47907706832934 17.46079965674058 17.46936392959931 17.46936392959931 17.46079965674058 17.46079965674058 17.46936392959931 17.46936392959931 17.46079965674058 17.46079965674058 17.46936392959931 17.46079965674058 17.436673473443417 17.436673473443417 17.426124795897906 17.46936392959931 17.46079965674058 17.436673473443417 17.436673473443417 17.46936392959931 17.436673473443417 17.436673473443417 17.436673473443417 17.46079965674058 17.47907706832934 17.436673473443417 17.436673473443417 17.46936392959931 17.46936392959931 17.47907706832934 17.47907706832934,34.13959851444986 34.13959851444986 34.12425296973416 34.107802451627805 34.17724104146636 34.10061325227072 33.13959851444986 34.12425296973416 33.158059110571735 34.07725723904231 33.13959851444986 33.107802451627805 34.17724104146636 33.969719545146404 34.12425296973416 34.107802451627805 34.13959851444986 33.164535024612874 34.17724104146636 33.13120440731926 34.13959851444986 34.158059110571735 34.07725723904231 33.164535024612874 33.10061325227072 33.158059110571735 34.12425296973416 34.12425296973416 34.07725723904231 34.158059110571735 34.07725723904231 34.13959851444986 34.13959851444986 34.107802451627805 34.07725723904231 34.07725723904231 34.12425296973416 33.13959851444986 33.21251282308096 34.17724104146636 34.17052736565324 34.158059110571735 34.13120440731926 34.13959851444986 34.13959851444986 33.13120440731926 34.17724104146636 34.10526285814847 33.13120440731926 33.13959851444986 34.143005319547854 33.13120440731926 33.107802451627805 33.187000854991105 34.158059110571735 34.07725723904231 34.158059110571735 34.164535024612874 33.143005319547854 34.107802451627805 34.107802451627805 34.158059110571735 33.13959851444986 34.107802451627805 34.12425296973416 34.13959851444986 35.13959851444986 34.107802451627805 35.12425296973415 34.12425296973416 34.07725723904231 33.10526285814847 33.17724104146636 34.13959851444986 34.13959851444986 35.13959851444986 34.12425296973416 34.10061325227072 34.07725723904231 34.107802451627805 34.107802451627805 34.107802451627805 34.07725723904231 34.07725723904231 34.164535024612874 33.13959851444986 34.12425296973416 34.12425296973416 34.164535024612874 34.10061325227072 34.12425296973416 34.07725723904231 34.13120440731926 34.158059110571735 34.10526285814847 34.107802451627805 34.12425296973416 34.13120440731926 33.158059110571735 34.13120440731926,18.46079965674058 17.47907706832934 17.46079965674058 17.46936392959931 17.47907706832934 17.436673473443417 17.47907706832934 18.47907706832934 17.47907706832934 17.46936392959931 17.46936392959931 18.46936392959931 17.47907706832934 17.4100406736998 17.47907706832934 18.47907706832934 17.47907706832934 17.518347392657184 17.497563364621968 17.46936392959931 18.46079965674058 17.47907706832934 17.46079965674058 18.46936392959931 18.43416685699696 17.47907706832934 18.436673473443417 17.46936392959931 17.436673473443417 17.47907706832934 17.426124795897906 17.436673473443417 17.46936392959931 18.436673473443417 17.436673473443417 17.46079965674058 17.46936392959931 18.47907706832934 17.47907706832934 17.47907706832934 17.46079965674058 17.46936392959931 17.46936392959931 17.46936392959931 17.436673473443417 17.46079965674058 18.46079965674058 17.436673473443417 17.46079965674058 17.46079965674058 17.47907706832934 17.46079965674058 17.46079965674058 17.518347392657184 18.47907706832934 17.436673473443417 17.47907706832934 17.47907706832934 17.47907706832934 17.46079965674058 17.46079965674058 17.47907706832934 17.46936392959931 17.46079965674058 18.47907706832934 17.46079965674058 17.46936392959931 17.46936392959931 17.46936392959931 18.47907706832934 18.46079965674058 18.46936392959931 17.46936392959931 17.46079965674058 17.46079965674058 18.46936392959931 17.46936392959931 17.46079965674058 17.46079965674058 17.46936392959931 18.46079965674058 17.436673473443417 17.436673473443417 18.426124795897906 17.46936392959931 17.46079965674058 17.436673473443417 18.436673473443417 17.46936392959931 17.436673473443417 17.436673473443417 18.436673473443417 17.46079965674058 18.47907706832934 18.436673473443417 17.436673473443417 17.46936392959931 17.46936392959931 17.47907706832934 17.47907706832934
2,5e-08,1.9217618466624685e-09,3.666215536400769e-09,39.41327119192283 39.40234299670091 39.44576819350379 39.360930888491545 39.44576819350379 39.41327119192283 39.44001651180805 39.40234299670091 39.38019902217229 39.41327119192283 39.44001651180805 39.41327119192283 39.44001651180805 39.45497088421698 39.44001651180805 39.40234299670091 39.41327119192283 39.41327119192283 39.45497088421698 39.40234299670091 39.45497088421698 39.46992525662592 39.41327119192283 39.44001651180805 39.40234299670091 39.44001651180805 39.44001651180805 39.41327119192283 39.41327119192283 39.45497088421698 39.44001651180805 39.45497088421698 39.28520041283089 39.40234299670091 39.44001651180805 39.40234299670091 39.40234299670091 39.4003299081074 39.40234299670091 39.41327119192283 39.46992525662592 39.40234299670091 39.44001651180805 39.46992525662592 39.32162773023728 39.40234299670091 39.44576819350379 39.44001651180805 39.40234299670091 39.40234299670091 39.40234299670091 39.46992525662592 39.40234299670091 39.45497088421698 39.44001651180805 39.45497088421698 39.41327119192283 39.44001651180805 39.40234299670091 39.44576819350379 39.40234299670091 39.40234299670091 39.40234299670091 39.40234299670091 39.38019902217229 39.41327119192283 39.46992525662592 39.45947636821199 39.40234299670091 39.4003299081074 39.41327119192283 39.41327119192283 39.41327119192283 39.40234299670091 39.40234299670091 39.40234299670091 39.41327119192283 39.41327119192283 39.44001651180805 39.38019902217229 39.40234299670091 39.38019902217229 39.44001651180805 39.44001651180805 39.44576819350379 39.40234299670091 39.40234299670091 39.45947636821199 39.41327119192283 39.40234299670091 39.40234299670091 39.44001651180805 39.41327119192283 39.41327119192283 39.44001651180805 39.44001651180805 39.41327119192283 39.41327119192283 39.45497088421698 39.40234299670091,20.23583083067095 20.23583083067095 20.23583083067095 20.200633758068598 20.23583083067095 20.23583083067095 20.23583083067095 20.23092204012997 20.23583083067095 20.25306381874035 20.23583083067095 20.23583083067095 20.23583083067095 20.25306381874035 20.23583083067095 20.23583083067095 20.23583083067095 20.23583083067095 20.25306381874035 20.222148882567364 20.23583083067095 20.25306381874035 20.23583083067095 20.204602567442155 20.204602567442155 20.23583083067095 20.23583083067095 20.23092204012997 20.23583083067095 20.204602567442155 20.222148882567364 20.23583083067095 20.222148882567364 20.23583083067095 20.204602567442155 20.222148882567364 20.23583083067095 20.204602567442155 20.23583083067095 20.23092204012997 20.222148882567364 20.18726513702082 20.23583083067095 20.204602567442155 20.18141636531242 20.18726513702082 20.222148882567364 20.204602567442155 20.18726513702082 20.204602567442155 20.204602567442155 20.18726513702082 20.18726513702082 20.204602567442155 20.204602567442155 20.204602567442155 20.18726513702082 20.204602567442155 20.204602567442155 20.200633758068598 20.18726513702082 20.204602567442155 20.200633758068598 20.18726513702082 20.204602567442155 20.200633758068598 20.204602567442155 20.222148882567364 20.204602567442155 20.18726513702082 20.222148882567364 20.204602567442155 20.18726513702082 20.200633758068598 20.204602567442155 20.200633758068598 20.204602567442155 20.222148882567364 20.222148882567364 20.18726513702082 20.200633758068598 20.18726513702082 20.200633758068598 20.204602567442155 20.222148882567364 20.18726513702082 20.204602567442155 20.222148882567364 20.204602567442155 20.18726513702082 20.18726513702082 20.204602567442155 20.204602567442155 20.23583083067095 20.23583083067095 20.23583083067095 20.222148882567364 20.222148882567364 20.25306381874035 20.204602567442155,40.41327119192283 39.40234299670091 38.44576819350379 38.360930888491545 40.44576819350379 38.41327119192283 39.44001651180805 39.40234299670091 38.38019902217229 40.41327119192283 39.44001651180805 39.41327119192283 39.44001651180805 38.45497088421698 38.44001651180805 39.40234299670091 39.41327119192283 39.41327119192283 39.45497088421698 39.40234299670091 38.45497088421698 39.46992525662592 38.41327119192283 39.44001651180805 39.40234299670091 39.44001651180805 39.44001651180805 39.41327119192283 39.41327119192283 39.45497088421698 39.44001651180805 39.45497088421698 38.28520041283089 39.40234299670091 39.44001651180805 39.40234299670091 39.40234299670091 39.4003299081074 39.40234299670091 39.41327119192283 39.46992525662592 39.40234299670091 39.44001651180805 39.46992525662592 37.32162773023728 38.40234299670091 39.44576819350379 38.44001651180805 39.40234299670091 39.40234299670091 39.40234299670091 39.46992525662592 39.40234299670091 39.45497088421698 39.44001651180805 39.45497088421698 38.41327119192283 39.44001651180805 38.40234299670091 39.44576819350379 39.40234299670091 39.40234299670091 39.40234299670091 39.40234299670091 39.38019902217229 39.41327119192283 39.46992525662592 39.45947636821199 39.40234299670091 39.4003299081074 39.41327119192283 39.41327119192283 39.41327119192283 39.40234299670091 39.40234299670091 39.40234299670091 39.41327119192283 39.41327119192283 39.44001651180805 38.38019902217229 40.40234299670091 38.38019902217229 39.44001651180805 39.44001651180805 39.44576819350379 38.40234299670091 39.40234299670091 38.45947636821199 39.41327119192283 39.40234299670091 39.40234299670091 39.44001651180805 38.41327119192283 38.41327119192283 39.44001651180805 39.44001651180805 39.41327119192283 38.41327119192283 39.45497088421698 39.40234299670091,20.23583083067095 20.23583083067095 21.23583083067095 20.200633758068598 20.23583083067095 20.23583083067095 20.23583083067095 20.23092204012997 20.23583083067095 20.25306381874035 20.23583083067095 21.23583083067095 20.23583083067095 20.25306381874035 20.23583083067095 21.23583083067095 20.23583083067095 20.23583083067095 20.25306381874035 20.222148882567364 20.23583083067095 20.25306381874035 20.23583083067095 21.204602567442155 21.204602567442155 20.23583083067095 20.23583083067095 20.23092204012997 20.23583083067095 20.204602567442155 20.222148882567364 20.23583083067095 20.222148882567364 20.23583083067095 21.204602567442155 21.222148882567364 21.23583083067095 20.204602567442155 20.23583083067095 20.23092204012997 21.222148882567364 19.18726513702082 21.23583083067095 20.204602567442155 20.18141636531242 19.18726513702082 21.222148882567364 20.204602567442155 19.18726513702082 21.204602567442155 21.204602567442155 19.18726513702082 19.18726513702082 20.204602567442155 20.204602567442155 21.204602567442155 19.18726513702082 20.204602567442155 20.204602567442155 19.200633758068598 19.18726513702082 21.204602567442155 19.200633758068598 19.18726513702082 21.204602567442155 20.200633758068598 20.204602567442155 21.222148882567364 21.204602567442155 20.18726513702082 21.222148882567364 21.204602567442155 19.18726513702082 20.200633758068598 20.204602567442155 20.200633758068598 21.204602567442155 20.222148882567364 21.222148882567364 20.18726513702082 20.200633758068598 19.18726513702082 19.200633758068598 20.204602567442155 21.222148882567364 19.18726513702082 21.204602567442155 20.222148882567364 20.204602567442155 20.18726513702082 20.18726513702082 21.204602567442155 20.204602567442155 20.23583083067095 20.23583083067095 20.23583083067095 20.222148882567364 20.222148882567364 20.25306381874035 22.204602567442155
3,6.000000000000001e-08,1.9217618466624685e-09,3.666215536400769e-09,44.774860247862044 44.80198901319364 44.745047364405764 44.71868548996693 44.731339189697565 44.71868548996693 44.731339189697565 44.78693877942311 44.78693877942311 44.75530453009651 44.80198901319364 44.745047364405764 44.745047364405764 44.731339189697565 44.71868548996693 44.77112165475981 44.75530453009651 44.731339189697565 44.731339189697565 44.745047364405764 44.77112165475981 44.745047364405764 44.745047364405764 44.62694616691978 44.790006342994175 44.745047364405764 44.77112165475981 44.71868548996693 44.745047364405764 44.71868548996693 44.79662077694428 44.745047364405764 44.67938233171267 44.745047364405764 44.75530453009651 44.745047364405764 44.745047364405764 44.75530453009651 44.67938233171267 44.745047364405764 44.77112165475981 44.774860247862044 44.731339189697565 44.745047364405764 44.67938233171267 44.731339189697565 44.745047364405764 44.745047364405764 44.745047364405764 44.745047364405764 44.731339189697565 44.62004414888489 44.790006342994175 44.731339189697565 44.71868548996693 44.774860247862044 44.731339189697565 44.67938233171267 44.6944325654832 44.745047364405764 44.77112165475981 44.75530453009651 44.79662077694428 44.731339189697565 44.745047364405764 44.731339189697565 44.66835827512915 44.6944325654832 44.67938233171267 44.75530453009651 44.790006342994175 44.78693877942311 44.790006342994175 44.731339189697565 44.72338269668512 44.714180005971926 44.745047364405764 44.67938233171267 44.78693877942311 44.813779960669926 44.745047364405764 44.745047364405764 44.71868548996693 44.731339189697565 44.745047364405764 44.745047364405764 44.745047364405764 44.77112165475981 44.75530453009651 44.79662077694428 44.537315793827744 44.59061471087499 44.67938233171267 44.745047364405764 44.6944325654832 44.67938233171267 44.731339189697565 44.67938233171267 44.6944325654832 44.745047364405764,23.029627166666245 23.039026978340466 23.01275972682862 23.031716013704962 23.007450926772353 23.018730700781415 23.00936535039071 23.035580380726586 23.023935058485748 23.039026978340466 23.00045328919266 23.00045328919266 22.978833722341957 23.007450926772353 23.007450926772353 23.00936535039071 22.990113496351018 22.990113496351018 23.00936535039071 23.00045328919266 22.990113496351018 23.00045328919266 22.978833722341957 22.990113496351018 23.007450926772353 22.97382048944904 23.018730700781415 22.978833722341957 22.990113496351018 22.978833722341957 22.990113496351018 23.00045328919266 22.978833722341957 22.978833722341957 22.990113496351018 23.00045328919266 23.018730700781415 22.978833722341957 22.940921148589275 22.990113496351018 23.007450926772353 23.01275972682862 23.00936535039071 23.007450926772353 23.01275972682862 23.031716013704962 23.029627166666245 23.023935058485748 23.031716013704962 23.01275972682862 22.978833722341957 22.978833722341957 23.00936535039071 22.968807256556122 23.00045328919266 22.990113496351018 23.007450926772353 22.990113496351018 22.957109713139317 22.978833722341957 23.018730700781415 22.990113496351018 23.00936535039071 22.978833722341957 23.00045328919266 23.007450926772353 23.007450926772353 23.00936535039071 23.00045328919266 23.00936535039071 23.007450926772353 22.990113496351018 23.007450926772353 22.97382048944904 22.97382048944904 22.978833722341957 22.978833722341957 22.978833722341957 23.00045328919266 23.00936535039071 22.990113496351018 23.007450926772353 23.00045328919266 22.990113496351018 23.00045328919266 23.00936535039071 22.978833722341957 23.031716013704962 23.00045328919266 23.01275972682862 22.990113496351018 22.990113496351018 23.007450926772353 22.978833722341957 23.00045328919266 22.978833722341957 23.00045328919266 22.978833722341957 22.978833722341957 22.97382048944904,44.774860247862044 44.80198901319364 44.745047364405764 43.71868548996693 44.731339189697565 44.71868548996693 44.731339189697565 44.78693877942311 43.78693877942311 44.75530453009651 44.80198901319364 44.745047364405764 44.745047364405764 44.731339189697565 44.71868548996693 44.77112165475981 44.75530453009651 43.731339189697565 44.731339189697565 44.745047364405764 44.77112165475981 44.745047364405764 43.745047364405764 44.62694616691978 44.790006342994175 43.745047364405764 43.77112165475981 44.71868548996693 44.745047364405764 43.71868548996693 44.79662077694428 44.745047364405764 44.67938233171267 44.745047364405764 43.75530453009651 44.745047364405764 44.745047364405764 44.75530453009651 43.67938233171267 44.745047364405764 43.77112165475981 44.774860247862044 44.731339189697565 43.745047364405764 44.67938233171267 44.731339189697565 44.745047364405764 44.745047364405764 44.745047364405764 43.745047364405764 44.731339189697565 44.62004414888489 44.790006342994175 44.731339189697565 44.71868548996693 44.774860247862044 44.731339189697565 44.67938233171267 44.6944325654832 44.745047364405764 44.77112165475981 44.75530453009651 43.79662077694428 44.731339189697565 44.745047364405764 44.731339189697565 44.66835827512915 44.6944325654832 43.67938233171267 44.75530453009651 44.790006342994175 44.78693877942311 44.790006342994175 44.731339189697565 44.72338269668512 44.714180005971926 44.745047364405764 44.67938233171267 44.78693877942311 44.813779960669926 44.745047364405764 44.745047364405764 44.71868548996693 43.731339189697565 44.745047364405764 43.745047364405764 44.745047364405764 44.77112165475981 44.75530453009651 44.79662077694428 44.537315793827744 44.59061471087499 44.67938233171267 43.745047364405764 43.6944325654832 44.67938233171267 44.731339189697565 43.67938233171267 43.6944325654832 44.745047364405764,23.029627166666245 23.039026978340466 23.01275972682862 23.031716013704962 24.007450926772353 23.018730700781415 23.00936535039071 23.035580380726586 23.023935058485748 24.039026978340466 23.00045328919266 24.00045328919266 22.978833722341957 23.007450926772353 23.007450926772353 24.00936535039071 23.990113496351018 22.990113496351018 23.00936535039071 24.00045328919266 23.990113496351018 24.00045328919266 22.978833722341957 22.990113496351018 23.007450926772353 22.97382048944904 23.018730700781415 23.978833722341957 22.990113496351018 22.978833722341957 22.990113496351018 24.00045328919266 22.978833722341957 22.978833722341957 23.990113496351018 24.00045328919266 24.018730700781415 22.978833722341957 22.940921148589275 22.990113496351018 24.007450926772353 23.01275972682862 23.00936535039071 24.007450926772353 23.01275972682862 23.031716013704962 23.029627166666245 23.023935058485748 23.031716013704962 23.01275972682862 22.978833722341957 22.978833722341957 24.00936535039071 22.968807256556122 24.00045328919266 22.990113496351018 24.007450926772353 23.990113496351018 22.957109713139317 22.978833722341957 23.018730700781415 23.990113496351018 24.00936535039071 22.978833722341957 23.00045328919266 24.007450926772353 23.007450926772353 23.00936535039071 23.00045328919266 24.00936535039071 24.007450926772353 22.990113496351018 23.007450926772353 22.97382048944904 22.97382048944904 22.978833722341957 22.978833722341957 22.978833722341957 23.00045328919266 24.00936535039071 23.990113496351018 23.007450926772353 24.00045328919266 22.990113496351018 24.00045328919266 24.00936535039071 22.978833722341957 23.031716013704962 23.00045328919266 23.01275972682862 23.990113496351018 23.990113496351018 24.007450926772353 22.978833722341957 24.00045328919266 22.978833722341957 23.00045328919266 22.978833722341957 22.978833722341957 22.97382048944904
