Exp,Acc length [s],ro0Per [s],ro1Per [s],phases0 (norm) [-],phases1 (norm) [-],oldPhases0 (norm) [-],oldPhases1 (norm) [-]
0,3.0000000000000004e-08,1.009713410700106e-09,3.6892623458655706e-09,58.30472431958344 58.33459203649296 58.30472431958344 58.30472431958344 58.279105719660315 58.30472431958344 58.21367224485582 58.279105719660315 58.470582706086574 58.33956561547889 58.30472431958344 58.14896323205085 58.21367224485582 58.30472431958344 58.35478663443406 58.44247731667049 58.35478663443406 58.30472431958344 58.21367224485582 58.21367224485582 58.30472431958344 58.33459203649296 58.35478663443406 58.33956561547889 58.30472431958344 58.30472431958344 58.51420939645523 58.35478663443406 58.33956561547889 58.279105719660315 58.33459203649296 58.30472431958344 58.21367224485582 58.470582706086574 58.4553616871314 58.30472431958344 58.279105719660315 58.21367224485582 58.35478663443406 58.279105719660315 58.21367224485582 58.30472431958344 58.30472431958344 58.35478663443406 58.35478663443406 58.21367224485582 58.30472431958344 58.30472431958344 58.30472431958344 58.30472431958344 58.279105719660315 58.4553616871314 58.33459203649296 58.30472431958344 58.33956561547889 58.30472431958344 58.33459203649296 58.35478663443406 58.33956561547889 58.33956561547889 58.21367224485582 58.30472431958344 58.33459203649296 58.21367224485582 58.30472431958344 58.35478663443406 58.279105719660315 58.21367224485582 58.35478663443406 58.30472431958344 58.30472431958344 58.279105719660315 58.30472431958344 58.486978610037376 58.393726906317205 58.30472431958344 58.30472431958344 58.30472431958344 58.21367224485582 58.431792575202124 58.30472431958344 58.30472431958344 58.431792575202124 58.393726906317205 58.35478663443406 58.33956561547889 58.431792575202124 58.30472431958344 58.33956561547889 58.393726906317205 58.33956561547889 58.30472431958344 58.33459203649296 58.30472431958344 58.33459203649296 58.33459203649296 58.431792575202124 58.30472431958344 58.33956561547889 58.47826828606351,15.789594834654698 15.818735850696191 15.806065843721628 15.806065843721628 15.789594834654698 15.806065843721628 15.789594834654698 15.806065843721628 15.823043653067542 15.818735850696191 15.806065843721628 15.78756763353877 15.789594834654698 15.806065843721628 15.806065843721628 15.806065843721628 15.806065843721628 15.806065843721628 15.806065843721628 15.806065843721628 15.806065843721628 15.78756763353877 15.806065843721628 15.823043653067542 15.806065843721628 15.806065843721628 15.823043653067542 15.806065843721628 15.823043653067542 15.806065843721628 15.789594834654698 15.806065843721628 15.789594834654698 15.806065843721628 15.823043653067542 15.806065843721628 15.789594834654698 15.789594834654698 15.789594834654698 15.789594834654698 15.789594834654698 15.806065843721628 15.823043653067542 15.789594834654698 15.789594834654698 15.789594834654698 15.806065843721628 15.806065843721628 15.789594834654698 15.806065843721628 15.806065843721628 15.823043653067542 15.823043653067542 15.806065843721628 15.806065843721628 15.806065843721628 15.789594834654698 15.789594834654698 15.806065843721628 15.806065843721628 15.789594834654698 15.818735850696191 15.806065843721628 15.789594834654698 15.806065843721628 15.806065843721628 15.806065843721628 15.789594834654698 15.789594834654698 15.789594834654698 15.789594834654698 15.789594834654698 15.806065843721628 15.823043653067542 15.789594834654698 15.823043653067542 15.806065843721628 15.806065843721628 15.806065843721628 15.789594834654698 15.789594834654698 15.806065843721628 15.806065843721628 15.806065843721628 15.789594834654698 15.789594834654698 15.806065843721628 15.806065843721628 15.806065843721628 15.789594834654698 15.806065843721628 15.789594834654698 15.789594834654698 15.806065843721628 15.789594834654698 15.789594834654698 15.789594834654698 15.806065843721628 15.789594834654698 15.806065843721628,57.30472431958344 59.33459203649296 58.30472431958344 58.30472431958344 57.279105719660315 59.30472431958344 59.21367224485582 59.279105719660315 58.470582706086574 58.33956561547889 59.30472431958344 58.14896323205085 59.21367224485582 58.30472431958344 59.35478663443406 57.44247731667049 59.35478663443406 58.30472431958344 58.21367224485582 58.21367224485582 58.30472431958344 58.33459203649296 59.35478663443406 60.33956561547889 59.30472431958344 58.30472431958344 58.51420939645523 58.35478663443406 60.33956561547889 58.279105719660315 58.33459203649296 58.30472431958344 58.21367224485582 57.470582706086574 57.4553616871314 58.30472431958344 58.279105719660315 58.21367224485582 59.35478663443406 58.279105719660315 58.21367224485582 60.30472431958344 59.30472431958344 58.35478663443406 59.35478663443406 58.21367224485582 59.30472431958344 58.30472431958344 57.30472431958344 58.30472431958344 59.279105719660315 58.4553616871314 60.33459203649296 58.30472431958344 58.33956561547889 58.30472431958344 58.33459203649296 58.35478663443406 58.33956561547889 58.33956561547889 58.21367224485582 58.30472431958344 59.33459203649296 58.21367224485582 58.30472431958344 60.35478663443406 58.279105719660315 59.21367224485582 58.35478663443406 59.30472431958344 57.30472431958344 58.279105719660315 58.30472431958344 57.486978610037376 58.393726906317205 59.30472431958344 58.30472431958344 58.30472431958344 58.21367224485582 58.431792575202124 58.30472431958344 58.30472431958344 58.431792575202124 58.393726906317205 57.35478663443406 58.33956561547889 58.431792575202124 58.30472431958344 58.33956561547889 58.393726906317205 58.33956561547889 60.30472431958344 58.33459203649296 58.30472431958344 59.33459203649296 58.33459203649296 58.431792575202124 58.30472431958344 59.33956561547889 57.47826828606351,15.789594834654698 15.818735850696191 15.806065843721628 15.806065843721628 14.789594834654698 15.806065843721628 15.789594834654698 14.806065843721628 15.823043653067542 15.818735850696191 15.806065843721628 15.78756763353877 15.789594834654698 15.806065843721628 15.806065843721628 14.806065843721628 14.806065843721628 15.806065843721628 14.806065843721628 14.806065843721628 15.806065843721628 14.78756763353877 15.806065843721628 15.823043653067542 14.806065843721628 14.806065843721628 15.823043653067542 14.806065843721628 15.823043653067542 15.806065843721628 15.789594834654698 15.806065843721628 15.789594834654698 14.806065843721628 15.823043653067542 15.806065843721628 14.789594834654698 15.789594834654698 14.789594834654698 14.789594834654698 15.789594834654698 15.806065843721628 14.823043653067542 15.789594834654698 14.789594834654698 15.789594834654698 15.806065843721628 15.806065843721628 15.789594834654698 15.806065843721628 15.806065843721628 15.823043653067542 15.823043653067542 15.806065843721628 14.806065843721628 15.806065843721628 14.789594834654698 15.789594834654698 14.806065843721628 15.806065843721628 15.789594834654698 14.818735850696191 15.806065843721628 15.789594834654698 15.806065843721628 15.806065843721628 15.806065843721628 15.789594834654698 15.789594834654698 14.789594834654698 15.789594834654698 15.789594834654698 15.806065843721628 15.823043653067542 15.789594834654698 14.823043653067542 15.806065843721628 14.806065843721628 15.806065843721628 15.789594834654698 15.789594834654698 15.806065843721628 15.806065843721628 15.806065843721628 15.789594834654698 15.789594834654698 14.806065843721628 15.806065843721628 15.806065843721628 14.789594834654698 15.806065843721628 15.789594834654698 14.789594834654698 15.806065843721628 14.789594834654698 14.789594834654698 14.789594834654698 15.806065843721628 15.789594834654698 15.806065843721628
1,4e-08,9.686889958417978e-10,3.69104718492985e-09,69.45982249702378 69.4235056565695 69.45982249702378 69.31241885047406 69.4598224970238 69.45982249702378 69.45982249702378 69.62068729572279 69.64098200068254 69.4598224970238 69.4235056565695 69.45982249702378 69.45982249702378 69.35514454512615 69.4235056565695 69.45982249702378 69.45982249702378 69.45982249702378 69.65753820736022 69.45982249702378 69.4598224970238 69.4235056565695 69.45982249702378 69.4235056565695 69.45982249702378 69.4235056565695 69.57315496042234 69.45982249702378 69.4235056565695 69.4235056565695 69.54591733008162 69.45982249702378 69.45982249702378 69.4598224970238 69.45982249702378 69.55595530999099 69.65753820736022 69.54591733008162 69.45982249702378 69.4598224970238 69.4235056565695 69.45982249702378 69.4598224970238 69.4235056565695 69.54591733008162 69.45982249702378 69.4235056565695 69.45982249702378 69.62068729572279 69.4235056565695 69.55595530999099 69.4235056565695 69.54591733008162 69.65753820736022 69.45982249702378 69.45982249702378 69.35514454512615 69.4235056565695 69.54591733008162 69.45982249702378 69.45982249702378 69.39680209741195 69.45982249702378 69.4598224970238 69.4235056565695 69.4598224970238 69.4235056565695 69.4235056565695 69.4235056565695 69.4235056565695 69.45982249702378 69.4598224970238 69.55595530999099 69.4235056565695 69.45982249702378 69.45982249702378 69.35514454512615 69.35514454512615 69.4235056565695 69.4235056565695 69.45982249702378 69.55595530999099 69.45982249702378 69.4235056565695 69.39680209741195 69.55595530999099 69.45982249702378 69.4235056565695 69.39680209741195 69.4235056565695 69.4235056565695 69.45982249702378 69.45982249702378 69.45982249702378 69.4235056565695 69.35514454512615 69.45982249702378 69.45982249702378 69.35514454512615 69.55595530999099,17.518712536216896 17.50528882312144 17.518712536216896 17.50528882312144 17.518712536216896 17.518712536216896 17.50528882312144 17.518712536216896 17.53517558057925 17.54277390874649 17.50528882312144 17.514153539316553 17.518712536216896 17.50528882312144 17.518712536216896 17.50528882312144 17.491865110025984 17.491865110025984 17.500223271009947 17.47920122974725 17.518712536216896 17.491865110025984 17.491865110025984 17.514153539316553 17.514153539316553 17.50528882312144 17.518712536216896 17.514153539316553 17.50528882312144 17.491865110025984 17.500223271009947 17.500223271009947 17.50528882312144 17.500223271009947 17.500223271009947 17.500223271009947 17.514153539316553 17.514153539316553 17.514153539316553 17.50528882312144 17.514153539316553 17.518712536216896 17.514153539316553 17.514153539316553 17.514153539316553 17.518712536216896 17.514153539316553 17.514153539316553 17.50528882312144 17.50528882312144 17.518712536216896 17.50528882312144 17.518712536216896 17.518712536216896 17.518712536216896 17.50528882312144 17.50528882312144 17.514153539316553 17.50528882312144 17.50528882312144 17.50528882312144 17.50528882312144 17.518712536216896 17.514153539316553 17.514153539316553 17.514153539316553 17.514153539316553 17.514153539316553 17.50528882312144 17.50528882312144 17.514153539316553 17.50528882312144 17.500223271009947 17.500223271009947 17.514153539316553 17.514153539316553 17.491865110025984 17.50528882312144 17.50528882312144 17.50528882312144 17.518712536216896 17.53517558057925 17.518712536216896 17.50528882312144 17.50528882312144 17.518712536216896 17.500223271009947 17.50528882312144 17.50528882312144 17.50528882312144 17.50528882312144 17.53517558057925 17.50528882312144 17.518712536216896 17.50528882312144 17.50528882312144 17.50528882312144 17.514153539316553 17.500223271009947 17.514153539316553,69.45982249702378 69.4235056565695 69.45982249702378 69.31241885047406 68.4598224970238 69.45982249702378 69.45982249702378 68.62068729572279 69.64098200068254 68.4598224970238 68.4235056565695 69.45982249702378 69.45982249702378 69.35514454512615 69.4235056565695 70.45982249702378 69.45982249702378 69.45982249702378 68.65753820736022 69.45982249702378 68.4598224970238 69.4235056565695 69.45982249702378 69.4235056565695 69.45982249702378 68.4235056565695 68.57315496042234 69.45982249702378 69.4235056565695 69.4235056565695 68.54591733008162 69.45982249702378 69.45982249702378 68.4598224970238 69.45982249702378 69.55595530999099 67.65753820736022 69.54591733008162 69.45982249702378 68.4598224970238 71.4235056565695 70.45982249702378 68.4598224970238 69.4235056565695 68.54591733008162 69.45982249702378 69.4235056565695 70.45982249702378 68.62068729572279 69.4235056565695 69.55595530999099 68.4235056565695 68.54591733008162 69.65753820736022 70.45982249702378 69.45982249702378 69.35514454512615 69.4235056565695 68.54591733008162 69.45982249702378 69.45982249702378 69.39680209741195 69.45982249702378 68.4598224970238 69.4235056565695 68.4598224970238 69.4235056565695 70.4235056565695 68.4235056565695 68.4235056565695 69.45982249702378 68.4598224970238 69.55595530999099 69.4235056565695 69.45982249702378 69.45982249702378 69.35514454512615 69.35514454512615 69.4235056565695 69.4235056565695 69.45982249702378 68.55595530999099 69.45982249702378 69.4235056565695 70.39680209741195 68.55595530999099 70.45982249702378 70.4235056565695 69.39680209741195 70.4235056565695 69.4235056565695 70.45982249702378 69.45982249702378 69.45982249702378 69.4235056565695 69.35514454512615 69.45982249702378 70.45982249702378 69.35514454512615 69.55595530999099,17.518712536216896 17.50528882312144 18.518712536216896 17.50528882312144 18.518712536216896 17.518712536216896 17.50528882312144 17.518712536216896 17.53517558057925 18.54277390874649 17.50528882312144 17.514153539316553 17.518712536216896 17.50528882312144 18.518712536216896 17.50528882312144 18.491865110025984 18.491865110025984 17.500223271009947 17.47920122974725 18.518712536216896 18.491865110025984 17.491865110025984 17.514153539316553 17.514153539316553 17.50528882312144 18.518712536216896 18.514153539316553 17.50528882312144 17.491865110025984 17.500223271009947 17.500223271009947 17.50528882312144 18.500223271009947 18.500223271009947 17.500223271009947 17.514153539316553 17.514153539316553 17.514153539316553 17.50528882312144 17.514153539316553 18.518712536216896 17.514153539316553 17.514153539316553 17.514153539316553 18.518712536216896 17.514153539316553 17.514153539316553 17.50528882312144 17.50528882312144 17.518712536216896 17.50528882312144 17.518712536216896 17.518712536216896 18.518712536216896 17.50528882312144 17.50528882312144 17.514153539316553 18.50528882312144 17.50528882312144 17.50528882312144 17.50528882312144 18.518712536216896 17.514153539316553 17.514153539316553 17.514153539316553 17.514153539316553 18.514153539316553 17.50528882312144 17.50528882312144 17.514153539316553 17.50528882312144 17.500223271009947 17.500223271009947 17.514153539316553 17.514153539316553 17.491865110025984 17.50528882312144 17.50528882312144 17.50528882312144 18.518712536216896 18.53517558057925 17.518712536216896 17.50528882312144 17.50528882312144 18.518712536216896 17.500223271009947 17.50528882312144 17.50528882312144 17.50528882312144 17.50528882312144 17.53517558057925 17.50528882312144 17.518712536216896 17.50528882312144 17.50528882312144 18.50528882312144 17.514153539316553 17.500223271009947 17.514153539316553
2,5e-08,9.841840210590814e-10,3.6892623458655706e-09,80.50784225026031 80.65856069898177 80.63944738877306 80.50784225026031 80.50784225026031 80.50583432488482 80.41322295542514 80.50583432488482 80.74563126408809 80.53202273671819 80.50784225026031 80.41322295542514 80.41322295542514 80.57942710975661 80.53264312508811 80.57942710975661 80.76981175054597 80.50029352053144 80.57942710975661 80.41322295542514 80.57942710975661 80.53264312508811 80.53264312508811 80.53264312508811 80.63944738877306 80.62348805505886 80.3774778884874 80.50784225026031 80.48743612866686 80.63944738877306 80.53202273671819 80.54157939182254 80.50784225026031 80.41322295542514 80.57942710975661 80.48743612866686 80.54157939182254 80.63944738877306 80.41322295542514 80.41322295542514 80.48743612866686 80.41322295542514 80.50784225026031 80.54157939182254 80.50784225026031 80.41322295542514 80.57942710975661 80.41322295542514 80.50583432488482 80.61569783944343 80.53264312508811 80.48743612866686 80.41322295542514 80.41322295542514 80.50583432488482 80.53264312508811 80.41322295542514 80.50583432488482 80.41322295542514 80.63944738877306 80.62726241992328 80.63944738877306 80.61569783944343 80.50583432488482 80.63944738877306 80.50583432488482 80.50583432488482 80.63944738877306 80.57942710975661 80.63944738877306 80.3774778884874 80.76981175054597 80.3774778884874 80.50583432488482 80.57942710975661 80.53264312508811 80.50784225026031 80.41322295542514 80.57942710975661 80.57942710975661 80.5879324393628 80.54157939182254 80.53202273671819 80.50784225026031 80.63419076128221 80.74563126408809 80.41322295542514 80.54157939182254 80.50784225026031 80.48743612866686 80.41322295542514 80.50583432488482 80.50784225026031 80.63944738877306 80.63944738877306 80.41322295542514 80.53264312508811 80.63944738877306 80.53264312508811 80.50583432488482,20.210068715638236 20.2399699320982 20.226539724705166 20.226539724705166 20.210068715638236 20.226539724705166 20.226539724705166 20.258721542420556 20.2399699320982 20.23946313181922 20.25568074074666 20.2399699320982 20.226539724705166 20.25568074074666 20.258721542420556 20.2399699320982 20.25568074074666 20.2399699320982 20.258721542420556 20.2399699320982 20.258721542420556 20.267337147163257 20.2399699320982 20.2399699320982 20.23946313181922 20.2399699320982 20.195878307826728 20.2399699320982 20.2399699320982 20.258721542420556 20.2399699320982 20.258721542420556 20.2399699320982 20.2399699320982 20.273672150650537 20.2399699320982 20.258721542420556 20.258721542420556 20.2399699320982 20.273672150650537 20.267337147163257 20.2399699320982 20.226539724705166 20.2399699320982 20.2399699320982 20.2399699320982 20.2399699320982 20.273672150650537 20.267337147163257 20.25568074074666 20.25568074074666 20.2399699320982 20.2399699320982 20.226539724705166 20.2399699320982 20.226539724705166 20.226539724705166 20.2399699320982 20.226539724705166 20.2399699320982 20.2399699320982 20.267337147163257 20.2399699320982 20.25568074074666 20.25568074074666 20.226539724705166 20.226539724705166 20.2399699320982 20.226539724705166 20.2399699320982 20.210068715638236 20.25568074074666 20.2399699320982 20.273672150650537 20.25568074074666 20.273672150650537 20.25568074074666 20.25568074074666 20.258721542420556 20.258721542420556 20.2399699320982 20.267337147163257 20.258721542420556 20.226539724705166 20.210068715638236 20.226539724705166 20.2399699320982 20.258721542420556 20.2399699320982 20.2399699320982 20.2399699320982 20.2399699320982 20.226539724705166 20.273672150650537 20.2399699320982 20.2399699320982 20.2399699320982 20.258721542420556 20.258721542420556 20.2399699320982,81.50784225026031 78.65856069898177 80.63944738877306 81.50784225026031 79.50784225026031 80.50583432488482 81.41322295542514 78.50583432488482 80.74563126408809 81.53202273671819 79.50784225026031 81.41322295542514 81.41322295542514 80.57942710975661 80.53264312508811 80.57942710975661 78.76981175054597 81.50029352053144 78.57942710975661 79.41322295542514 80.57942710975661 78.53264312508811 80.53264312508811 80.53264312508811 80.63944738877306 80.62348805505886 79.3774778884874 81.50784225026031 80.48743612866686 80.63944738877306 81.53202273671819 80.54157939182254 79.50784225026031 81.41322295542514 80.57942710975661 80.48743612866686 80.54157939182254 80.63944738877306 81.41322295542514 81.41322295542514 80.48743612866686 79.41322295542514 81.50784225026031 80.54157939182254 82.50784225026031 81.41322295542514 80.57942710975661 81.41322295542514 80.50583432488482 78.61569783944343 80.53264312508811 80.48743612866686 81.41322295542514 81.41322295542514 78.50583432488482 80.53264312508811 79.41322295542514 80.50583432488482 81.41322295542514 80.63944738877306 80.62726241992328 80.63944738877306 80.61569783944343 80.50583432488482 80.63944738877306 78.50583432488482 78.50583432488482 79.63944738877306 80.57942710975661 79.63944738877306 81.3774778884874 80.76981175054597 81.3774778884874 80.50583432488482 80.57942710975661 80.53264312508811 82.50784225026031 79.41322295542514 80.57942710975661 80.57942710975661 80.5879324393628 78.54157939182254 80.53202273671819 81.50784225026031 80.63419076128221 80.74563126408809 81.41322295542514 78.54157939182254 79.50784225026031 80.48743612866686 81.41322295542514 80.50583432488482 81.50784225026031 78.63944738877306 78.63944738877306 81.41322295542514 80.53264312508811 78.63944738877306 80.53264312508811 80.50583432488482,19.210068715638236 21.2399699320982 20.226539724705166 20.226539724705166 20.210068715638236 21.226539724705166 20.226539724705166 20.258721542420556 21.2399699320982 21.23946313181922 20.25568074074666 20.2399699320982 20.226539724705166 20.25568074074666 20.258721542420556 20.2399699320982 21.25568074074666 20.2399699320982 20.258721542420556 20.2399699320982 20.258721542420556 20.267337147163257 20.2399699320982 21.2399699320982 21.23946313181922 21.2399699320982 19.195878307826728 20.2399699320982 20.2399699320982 20.258721542420556 20.2399699320982 20.258721542420556 20.2399699320982 20.2399699320982 20.273672150650537 20.2399699320982 20.258721542420556 20.258721542420556 20.2399699320982 20.273672150650537 20.267337147163257 20.2399699320982 20.226539724705166 21.2399699320982 20.2399699320982 20.2399699320982 20.2399699320982 20.273672150650537 21.267337147163257 20.25568074074666 20.25568074074666 20.2399699320982 20.2399699320982 21.226539724705166 21.2399699320982 20.226539724705166 20.226539724705166 20.2399699320982 20.226539724705166 21.2399699320982 20.2399699320982 20.267337147163257 20.2399699320982 20.25568074074666 20.25568074074666 21.226539724705166 21.226539724705166 21.2399699320982 24.226539724705166 20.2399699320982 20.210068715638236 20.25568074074666 20.2399699320982 20.273672150650537 20.25568074074666 20.273672150650537 20.25568074074666 20.25568074074666 20.258721542420556 20.258721542420556 20.2399699320982 20.267337147163257 20.258721542420556 21.226539724705166 20.210068715638236 20.226539724705166 20.2399699320982 20.258721542420556 20.2399699320982 21.2399699320982 20.2399699320982 20.2399699320982 22.226539724705166 21.273672150650537 20.2399699320982 20.2399699320982 21.2399699320982 20.258721542420556 20.258721542420556 20.2399699320982
3,6.000000000000001e-08,9.831693983569588e-10,3.69104718492985e-09,91.64165528081514 91.64165528081514 91.62997373305014 91.50842032522009 91.60208485592896 91.5820890572383 91.99947483633217 91.5820890572383 91.62997373305014 91.65312676311301 91.82266987948846 91.62997373305014 91.7342674010666 91.64165528081514 91.60208485592896 91.5820890572383 91.82266987948846 91.82266987948846 91.89212896967706 91.7342674010666 91.7342674010666 91.62997373305014 91.6183972180187 91.64165528081514 91.6183972180187 91.64165528081514 91.53525679188387 91.51094631863003 91.64165528081514 91.63639322852812 91.7342674010666 91.51094631863003 91.64165528081514 91.64165528081514 91.64165528081514 91.53525679188387 91.62997373305014 91.62997373305014 91.91528199973992 91.62997373305014 91.91528199973992 91.64165528081514 91.6183972180187 91.64165528081514 91.50842032522009 91.62997373305014 91.97526939581189 91.6183972180187 91.74794873701285 91.63639322852812 91.77215417753311 91.64165528081514 91.50842032522009 91.5820890572383 91.63639322852812 91.64165528081514 91.64165528081514 91.5820890572383 91.64165528081514 91.82266987948846 91.64165528081514 91.62997373305014 91.64165528081514 91.64165528081514 91.5820890572383 91.64165528081514 91.63639322852812 91.74794873701285 91.5820890572383 91.62997373305014 91.53525679188387 91.5820890572383 91.62997373305014 91.62997373305014 91.6183972180187 91.89212896967706 91.91528199973992 91.7342674010666 91.64165528081514 91.82266987948846 91.77215417753311 91.65975632405812 91.6183972180187 91.64165528081514 91.62997373305014 91.82266987948846 91.89212896967706 91.62997373305014 91.5820890572383 91.62997373305014 91.5442022807718 91.7342674010666 91.5442022807718 91.77215417753311 91.64165528081514 91.99947483633217 91.64165528081514 91.89212896967706 91.64165528081514 91.5820890572383,22.95308362977743 23.01285714469305 22.995634267513974 22.98119744399622 22.97359911582898 22.97359911582898 22.995634267513974 23.01285714469305 23.009341264810633 22.995634267513974 22.995634267513974 22.995634267513974 23.01285714469305 23.013646984105403 23.006428572346525 22.995634267513974 22.995634267513974 22.995634267513974 23.009341264810633 23.01285714469305 22.995634267513974 22.995634267513974 22.995634267513974 22.98119744399622 22.995634267513974 22.995634267513974 22.97359911582898 22.97359911582898 22.994114601880526 22.98119744399622 22.98119744399622 22.97359911582898 22.995634267513974 22.995634267513974 22.994114601880526 22.994114601880526 22.995634267513974 22.98119744399622 22.97359911582898 22.98119744399622 22.995634267513974 22.995634267513974 22.964481122028293 22.995634267513974 22.98119744399622 22.995634267513974 22.995634267513974 22.995634267513974 22.97359911582898 22.98119744399622 22.98119744399622 23.013646984105403 23.01285714469305 22.995634267513974 23.006428572346525 22.995634267513974 23.009341264810633 22.995634267513974 23.01285714469305 22.964481122028293 22.98119744399622 23.009341264810633 22.995634267513974 22.995634267513974 23.006428572346525 23.024284643539538 22.995634267513974 22.995634267513974 22.98119744399622 22.995634267513974 23.009341264810633 22.964481122028293 22.995634267513974 22.98119744399622 22.95308362977743 22.964481122028293 22.964481122028293 22.995634267513974 22.994114601880526 22.995634267513974 22.98119744399622 22.995634267513974 23.006428572346525 23.009341264810633 22.98119744399622 22.995634267513974 22.964481122028293 22.995634267513974 22.98119744399622 22.995634267513974 22.964481122028293 22.995634267513974 22.963214734000417 22.98119744399622 22.995634267513974 22.98119744399622 22.995634267513974 22.98119744399622 22.964481122028293 22.97359911582898,91.64165528081514 91.64165528081514 91.62997373305014 91.50842032522009 91.60208485592896 91.5820890572383 90.99947483633217 91.5820890572383 90.62997373305014 91.65312676311301 91.82266987948846 91.62997373305014 91.7342674010666 91.64165528081514 91.60208485592896 91.5820890572383 91.82266987948846 91.82266987948846 92.89212896967706 92.7342674010666 92.7342674010666 91.62997373305014 92.6183972180187 90.64165528081514 91.6183972180187 91.64165528081514 91.53525679188387 92.51094631863003 91.64165528081514 91.63639322852812 92.7342674010666 93.51094631863003 92.64165528081514 91.64165528081514 91.64165528081514 91.53525679188387 91.62997373305014 91.62997373305014 91.91528199973992 91.62997373305014 99.91528199973992 91.64165528081514 91.6183972180187 91.64165528081514 92.50842032522009 91.62997373305014 91.97526939581189 92.6183972180187 92.74794873701285 90.63639322852812 90.77215417753311 91.64165528081514 92.50842032522009 91.5820890572383 90.63639322852812 91.64165528081514 90.64165528081514 90.5820890572383 92.64165528081514 91.82266987948846 90.64165528081514 91.62997373305014 92.64165528081514 92.64165528081514 90.5820890572383 91.64165528081514 92.63639322852812 92.74794873701285 90.5820890572383 91.62997373305014 91.53525679188387 91.5820890572383 92.62997373305014 91.62997373305014 90.6183972180187 90.89212896967706 92.91528199973992 91.7342674010666 91.64165528081514 92.82266987948846 92.77215417753311 91.65975632405812 91.6183972180187 91.64165528081514 91.62997373305014 92.82266987948846 92.89212896967706 90.62997373305014 92.5820890572383 91.62997373305014 91.5442022807718 91.7342674010666 91.5442022807718 91.77215417753311 91.64165528081514 91.99947483633217 92.64165528081514 91.89212896967706 91.64165528081514 91.5820890572383,22.95308362977743 24.01285714469305 23.995634267513974 22.98119744399622 22.97359911582898 22.97359911582898 22.995634267513974 23.01285714469305 23.009341264810633 23.995634267513974 23.995634267513974 22.995634267513974 24.01285714469305 23.013646984105403 23.006428572346525 22.995634267513974 23.995634267513974 23.995634267513974 23.009341264810633 23.01285714469305 22.995634267513974 23.995634267513974 22.995634267513974 22.98119744399622 23.995634267513974 22.995634267513974 22.97359911582898 22.97359911582898 22.994114601880526 22.98119744399622 22.98119744399622 22.97359911582898 22.995634267513974 23.995634267513974 22.994114601880526 23.994114601880526 22.995634267513974 22.98119744399622 22.97359911582898 22.98119744399622 22.995634267513974 23.995634267513974 22.964481122028293 23.995634267513974 22.98119744399622 23.995634267513974 22.995634267513974 22.995634267513974 22.97359911582898 22.98119744399622 23.98119744399622 23.013646984105403 23.01285714469305 23.995634267513974 23.006428572346525 23.995634267513974 23.009341264810633 23.995634267513974 23.01285714469305 22.964481122028293 22.98119744399622 23.009341264810633 22.995634267513974 22.995634267513974 23.006428572346525 23.024284643539538 23.995634267513974 23.995634267513974 22.98119744399622 22.995634267513974 23.009341264810633 22.964481122028293 22.995634267513974 22.98119744399622 22.95308362977743 22.964481122028293 22.964481122028293 22.995634267513974 22.994114601880526 22.995634267513974 23.98119744399622 23.995634267513974 23.006428572346525 23.009341264810633 22.98119744399622 22.995634267513974 22.964481122028293 22.995634267513974 22.98119744399622 22.995634267513974 22.964481122028293 22.995634267513974 22.963214734000417 22.98119744399622 22.995634267513974 22.98119744399622 22.995634267513974 22.98119744399622 22.964481122028293 22.97359911582898
