Stage,dP0 [s],dN0 [s],dP1 [s],dN1 [s]
82,4.5417259311651577e-11,7.327826712468153e-11,1.2771328266887667e-11,2.9298929553448176e-11
83,3.205924186704817e-11,2.6334377247932426e-11,3.0801438761317315e-11,3.643584829082658e-11
84,1.412133272715217e-11,3.12959265844994e-11,2.4040147325906198e-11,3.868961210263028e-11
85,5.3813727419687996e-11,9.541441031859575e-12,4.244588512230313e-11,1.3898210172789521e-11
86,1.0686413955682723e-11,4.083736761635898e-11,0.0,7.700359690329329e-11
87,8.05297623088948e-11,6.640842958174264e-11,7.249606927968588e-11,2.666953843967719e-11
88,2.7479350171755577e-11,3.015095366067626e-11,6.3856641334438335e-12,2.516702923180805e-11
89,2.8624323095578724e-11,3.053261130195064e-12,5.4841586087223507e-11,4.2070257820335844e-11
90,3.434918771469447e-12,5.648533090860868e-11,0.0,1.4273837474756806e-11
91,6.450014137537073e-11,9.159783390585192e-12,6.197850482460192e-11,3.1928320667219165e-11
92,3.244089950832256e-11,4.198234054018213e-11,4.31971397262377e-11,6.085162291870006e-11
93,3.320421479087132e-11,2.5952719606658042e-11,2.516702923180805e-11,0.0
94,7.251495184213278e-12,3.015095366067626e-11,4.169463051836856e-11,5.333907687935438e-11
95,8.243805051526673e-11,5.534035798478554e-11,4.732904004787782e-11,1.990824700426607e-11
96,2.7479350171755577e-11,6.335516845154757e-11,3.8313984800663e-11,3.906523940459757e-11
97,2.442608904156051e-11,1.6029620933524085e-11,1.0517564455083961e-11,5.371470418132166e-11
98,1.9464539704993534e-11,3.282255714959694e-11,2.1786383514102492e-11,3.906523940459757e-11
99,3.4349187714694465e-11,1.6029620933524085e-11,6.085162291870006e-11,3.418208447902288e-11
100,3.473084535596885e-11,8.167473523271796e-11,3.568459368689201e-11,1.3146955568854952e-11
101,5.953859203880375e-11,0.0,3.756273019672843e-11,4.582653084000869e-11
102,0.0,2.7479350171755577e-11,2.065950160820064e-11,4.0943375914433995e-11
103,5.266875449586485e-11,2.2136143193914213e-11,3.005018415738275e-11,1.990824700426607e-11
104,0.0,5.037880864821856e-11,0.0,3.11770660632846e-11
105,4.885217808312102e-11,3.81657641274383e-11,6.911542356198032e-11,3.155269336525189e-11
106,3.6257475921066383e-11,3.244089950832256e-11,2.666953843967719e-11,6.949105086394761e-11
107,4.007405233381021e-11,3.81657641274383e-13,3.042581145935003e-11,0.0
108,2.0991170270091065e-11,5.266875449586485e-11,0.0,4.3572767028204984e-11
109,2.9769296019401875e-11,1.7937909139896e-11,7.174481467575131e-11,2.4040147325906198e-11
110,4.1219025257633364e-11,5.266875449586485e-11,2.2162010816069775e-11,5.4090331483288947e-11
111,2.2136143193914213e-11,4.885217808312102e-11,6.761291435411118e-12,0.0
112,3.473084535596885e-11,2.938763837812749e-11,3.4933339082957444e-11,3.868961210263028e-11
113,5.534035798478554e-11,6.488179901664511e-12,6.385664133443833e-11,4.920717655771425e-11
114,1.526630565097532e-11,4.999715100694417e-11,4.131900321640128e-12,1.2395700964920384e-11
115,4.465394402910281e-11,3.053261130195064e-11,5.4841586087223507e-11,0.0
116,3.663913356234077e-11,2.900598073685311e-11,3.530896638492473e-11,5.6344095295092646e-11
117,1.8701224422444767e-11,1.9846197346267915e-11,9.015055247214825e-12,4.432402163213955e-11
118,0.0,1.908288206371915e-11,4.3572767028204984e-11,3.60602209888593e-11
119,7.594987061360223e-11,6.564511429919387e-11,5.258782227541981e-11,0.0
120,2.1372827911365446e-11,2.0991170270091065e-11,0.0,7.737922420526056e-11
121,2.442608904156051e-11,2.4807746682834895e-11,4.995843116164881e-11,0.0
122,4.274565582273089e-11,6.488179901664512e-11,2.2913265420004345e-11,6.197850482460192e-11
123,3.091426894322502e-11,0.0,6.23541321265692e-11,0.0
124,5.037880864821856e-11,3.244089950832256e-11,3.7562730196728434e-13,5.5592840691158086e-11
125,3.969239469253583e-11,2.900598073685311e-11,5.333907687935438e-11,1.6903228588527794e-11
126,3.015095366067626e-11,2.0227854987542298e-11,9.766309851149393e-12,6.798854165607846e-11
127,1.0724579719810162e-10,1.2289376049035132e-10,1.2583514615904024e-10,3.4933339082957444e-11
