Stage,dP0 [s],dN0 [s],dP1 [s],dN1 [s]
34,3.224302576316025e-11,6.045567330592547e-11,5.659162865244505e-11,4.2443721489333794e-11
35,8.060756440790062e-12,3.0227836652962733e-11,4.042259189460361e-11,7.27606654102865e-11
36,6.851642974671553e-11,3.4258214873357766e-11,8.084518378920721e-12,2.2232425542031986e-11
37,1.6121512881580125e-11,3.4258214873357766e-11,5.659162865244505e-11,1.4147907163111263e-11
38,2.8212647542765217e-11,1.813670199177764e-11,2.2232425542031986e-11,2.8295814326222526e-11
39,3.224302576316025e-11,2.2167080212172674e-11,1.2126777568381083e-11,1.4147907163111263e-11
40,1.0075945550987579e-11,5.6425295085530434e-11,1.2126777568381083e-11,4.850711027352433e-11
41,7.456199707730809e-11,1.4106323771382608e-11,4.850711027352433e-11,0.0
42,1.6121512881580125e-11,6.44860515263205e-11,5.861275824717524e-11,7.27606654102865e-11
43,7.456199707730809e-11,1.6121512881580125e-11,3.0316943920952706e-11,3.8401462299873434e-11
44,4.030378220395031e-12,2.0151891101975156e-12,4.0422591894603604e-12,3.8401462299873434e-11
45,2.2167080212172674e-11,3.82885930937528e-11,7.882405419447703e-11,8.084518378920721e-12
46,6.44860515263205e-11,2.2167080212172674e-11,6.0633887841905414e-12,4.042259189460361e-11
47,3.82885930937528e-11,5.4410105975332924e-11,6.26550174366356e-11,2.2232425542031986e-11
48,0.0,2.8212647542765217e-11,2.0211295947301805e-11,4.850711027352433e-11
49,6.045567330592547e-11,1.813670199177764e-11,5.052823986825451e-11,0.0
50,2.8212647542765217e-11,3.4258214873357766e-11,2.0211295947301802e-12,7.478179500501668e-11
51,3.4258214873357766e-11,0.0,3.2338073515682883e-11,4.2443721489333794e-11
52,2.8212647542765217e-11,6.045567330592547e-11,2.2232425542031986e-11,3.0316943920952706e-11
53,5.844048419572796e-11,4.0303782203950316e-11,9.499309095231849e-11,2.0211295947301802e-12
54,6.045567330592547e-12,2.4182269322370187e-11,1.2126777568381083e-11,5.254936946298469e-11
55,5.239491686513541e-11,1.6121512881580125e-11,6.0633887841905414e-12,2.0211295947301802e-12
56,2.4182269322370187e-11,6.045567330592547e-11,4.446485108406397e-11,4.850711027352433e-11
57,4.8364538644740375e-11,1.813670199177764e-11,5.659162865244505e-11,3.0316943920952706e-11
58,2.4182269322370187e-11,1.6121512881580125e-11,1.0105647973650903e-11,3.435920311041307e-11
59,2.8212647542765217e-11,1.0075945550987579e-11,1.4147907163111263e-11,4.6485980678794154e-11
60,2.6197458432567704e-11,4.433416042434535e-11,5.457049905771487e-11,0.0
61,2.4182269322370187e-11,2.4182269322370187e-11,2.2232425542031986e-11,4.0422591894603604e-12
62,4.2318971314147825e-11,5.844048419572796e-11,2.6274684731492346e-11,7.073953581555631e-11
63,4.8364538644740375e-11,4.433416042434535e-11,2.8295814326222526e-11,3.638033270514325e-11
64,2.0151891101975156e-12,5.037972775493789e-11,8.084518378920721e-12,7.882405419447703e-11
65,5.4410105975332924e-11,1.4106323771382608e-11,8.084518378920722e-11,2.6274684731492346e-11
66,0.0,3.0227836652962733e-11,0.0,3.0316943920952706e-11
67,5.6425295085530434e-11,5.239491686513541e-11,3.2338073515682883e-11,2.2232425542031986e-11
68,6.44860515263205e-11,6.045567330592547e-12,4.0422591894603604e-12,3.0316943920952706e-11
69,4.6349349534542865e-11,4.030378220395031e-12,5.457049905771487e-11,3.0316943920952706e-11
70,0.0,4.8364538644740375e-11,4.2443721489333794e-11,4.850711027352433e-11
71,4.433416042434535e-11,5.4410105975332924e-11,2.6274684731492346e-11,4.0422591894603604e-12
72,1.4106323771382608e-11,5.4410105975332924e-11,4.042259189460361e-11,5.052823986825451e-11
73,4.6349349534542865e-11,2.2167080212172674e-11,4.850711027352433e-11,2.6274684731492346e-11
74,4.8364538644740375e-11,3.627340398355528e-11,4.0422591894603604e-12,2.0211295947301802e-12
75,2.0151891101975158e-11,4.433416042434535e-11,5.254936946298469e-11,9.701422054704866e-11
76,2.4182269322370187e-11,1.2091134661185094e-11,1.8190166352571625e-11,2.0211295947301805e-11
77,4.0303782203950316e-11,7.254680796711057e-11,3.638033270514325e-11,1.4147907163111263e-11
78,0.0,2.6197458432567704e-11,3.0316943920952706e-11,4.6485980678794154e-11
79,1.6121512881580125e-11,0.0,2.2232425542031986e-11,1.8190166352571625e-11
80,6.045567330592547e-11,3.82885930937528e-11,2.6274684731492346e-11,4.2443721489333794e-11
81,1.6121512881580125e-11,1.4106323771382608e-11,6.871840622082615e-11,4.0422591894603604e-12
82,3.82885930937528e-11,7.456199707730809e-11,1.8190166352571625e-11,4.042259189460361e-11
83,2.8212647542765217e-11,2.8212647542765217e-11,4.042259189460361e-11,4.446485108406397e-11
84,1.813670199177764e-11,3.224302576316025e-11,3.0316943920952706e-11,3.8401462299873434e-11
85,5.037972775493789e-11,2.0151891101975158e-11,3.0316943920952706e-11,1.6169036757841442e-11
86,6.045567330592547e-12,4.8364538644740375e-11,0.0,6.871840622082615e-11
87,7.254680796711057e-11,5.239491686513541e-11,5.861275824717524e-11,3.638033270514325e-11
88,3.0227836652962733e-11,3.4258214873357766e-11,2.0211295947301802e-12,2.0211295947301805e-11
89,2.0151891101975158e-11,6.045567330592547e-12,4.850711027352433e-11,3.8401462299873434e-11
90,0.0,5.6425295085530434e-11,0.0,2.0211295947301805e-11
91,5.037972775493789e-11,1.0075945550987579e-11,4.850711027352433e-11,3.435920311041307e-11
92,3.0227836652962733e-11,3.4258214873357766e-11,3.435920311041307e-11,3.638033270514325e-11
93,3.627340398355528e-11,1.4106323771382608e-11,3.435920311041307e-11,0.0
94,6.045567330592547e-12,3.82885930937528e-11,5.254936946298469e-11,5.254936946298469e-11
95,1.0075945550987578e-10,7.053161885691304e-11,8.084518378920722e-11,1.8190166352571625e-11
96,2.8212647542765217e-11,6.44860515263205e-11,4.042259189460361e-11,4.6485980678794154e-11
97,2.8212647542765217e-11,2.2167080212172674e-11,1.2126777568381083e-11,5.052823986825451e-11
98,1.0075945550987579e-11,3.0227836652962733e-11,1.6169036757841442e-11,3.435920311041307e-11
99,5.239491686513541e-11,1.6121512881580125e-11,5.052823986825451e-11,3.2338073515682883e-11
100,1.2091134661185094e-11,7.456199707730809e-11,3.0316943920952706e-11,1.4147907163111263e-11
101,6.247086241612299e-11,0.0,4.446485108406397e-11,3.435920311041307e-11
102,0.0,3.627340398355528e-11,1.2126777568381083e-11,4.446485108406397e-11
103,6.650124063651802e-11,1.813670199177764e-11,4.6485980678794154e-11,2.2232425542031986e-11
104,0.0,5.037972775493789e-11,0.0,3.0316943920952706e-11
105,7.65771861875056e-11,2.2167080212172674e-11,6.467614703136577e-11,3.8401462299873434e-11
106,2.2167080212172674e-11,1.813670199177764e-11,4.2443721489333794e-11,4.446485108406397e-11
107,4.2318971314147825e-11,0.0,2.8295814326222526e-11,0.0
108,1.4106323771382608e-11,5.037972775493789e-11,0.0,5.457049905771487e-11
109,4.2318971314147825e-11,2.2167080212172674e-11,6.063388784190541e-11,1.4147907163111263e-11
110,4.6349349534542865e-11,4.2318971314147825e-11,2.4253555136762166e-11,4.446485108406397e-11
111,2.0151891101975158e-11,3.224302576316025e-11,2.0211295947301802e-12,0.0
112,3.4258214873357766e-11,2.6197458432567704e-11,3.638033270514325e-11,5.457049905771487e-11
113,5.4410105975332924e-11,1.2091134661185094e-11,7.882405419447703e-11,6.467614703136577e-11
114,1.0075945550987579e-11,5.037972775493789e-11,8.084518378920721e-12,1.0105647973650903e-11
115,5.239491686513541e-11,2.8212647542765217e-11,6.467614703136577e-11,0.0
116,5.037972775493789e-11,3.224302576316025e-11,2.8295814326222526e-11,5.254936946298469e-11
117,2.4182269322370187e-11,8.060756440790062e-12,8.084518378920721e-12,3.8401462299873434e-11
118,0.0,3.0227836652962733e-11,4.042259189460361e-11,2.2232425542031986e-11
119,6.851642974671553e-11,4.8364538644740375e-11,5.457049905771487e-11,0.0
120,3.224302576316025e-11,2.0151891101975158e-11,0.0,6.871840622082615e-11
121,2.2167080212172674e-11,3.0227836652962733e-11,4.446485108406397e-11,0.0
122,3.224302576316025e-11,7.053161885691304e-11,3.0316943920952706e-11,6.26550174366356e-11
123,2.6197458432567704e-11,0.0,3.638033270514325e-11,0.0
124,4.0303782203950316e-11,4.2318971314147825e-11,2.0211295947301802e-12,6.871840622082615e-11
125,3.627340398355528e-11,4.0303782203950316e-11,5.052823986825451e-11,3.2338073515682883e-11
126,3.4258214873357766e-11,2.2167080212172674e-11,8.084518378920721e-12,7.680292459974687e-11
127,1.390480486036286e-10,1.0478983373027082e-10,1.2126777568381083e-10,3.2338073515682883e-11
