Stage,dP0 [s],dN0 [s],dP1 [s],dN1 [s]
48,2.5779527488693077e-11,3.2940507346663375e-11,0.0,2.34151097359215e-11
49,6.44488187217327e-11,4.4398075119415855e-11,5.922645403791908e-11,1.2396234566076087e-11
50,1.8618547630722778e-11,2.2915135545504957e-11,0.0,1.0192459532107004e-10
51,2.1482939573910898e-11,5.4423446920574277e-11,4.958493826430435e-11,3.443398490576691e-11
52,1.2889763744346538e-11,4.726246706260397e-11,8.264156377384059e-12,3.581134430199759e-11
53,7.304199455129705e-11,4.0101487204633673e-11,5.371701645299638e-11,0.0
54,1.0025371801158418e-11,2.1482939573910898e-11,0.0,7.02453292077645e-11
55,6.301662275013863e-11,2.8643919431881196e-12,1.7905672150998795e-11,0.0
56,2.4347331517099018e-11,6.44488187217327e-11,4.8207578868073674e-11,6.060381343414975e-11
57,4.0101487204633673e-11,4.5830271091009913e-11,9.641515773614734e-12,4.1320781886920295e-12
58,2.8643919431881196e-12,4.4398075119415855e-11,2.4792469132152174e-11,5.371701645299638e-11
59,7.017760260810893e-11,0.0,5.784909464168841e-11,3.856606309445894e-11
60,0.0,4.2965879147821797e-11,3.1679266113305556e-11,4.4075500679381646e-11
61,8.449956232404953e-11,1.4321959715940598e-11,5.096229766053502e-11,2.754718792461353e-12
62,0.0,0.0,2.0660390943460146e-11,7.437740739645653e-11
63,4.153368317622773e-11,5.5855642892168335e-11,4.8207578868073674e-11,4.8207578868073674e-11
64,3.2940507346663375e-11,4.726246706260397e-11,1.7905672150998795e-11,5.509437584922706e-12
65,6.301662275013863e-11,2.4347331517099018e-11,3.0301906717074876e-11,3.443398490576691e-11
66,3.2940507346663375e-11,4.726246706260397e-11,2.7547187924613528e-11,6.749061041530315e-11
67,3.7237095261445557e-11,0.0,7.02453292077645e-11,6.886796981153382e-12
68,0.0,5.1559054977386153e-11,2.34151097359215e-11,5.233965705676571e-11
69,8.020297440926735e-11,2.0050743602316837e-11,3.3056625509536236e-11,1.1018875169845412e-11
70,0.0,2.8643919431881197e-11,1.6528312754768118e-11,3.581134430199759e-11
71,3.7237095261445557e-11,3.8669291233039615e-11,9.090572015122464e-11,6.886796981153382e-12
72,1.718635165912872e-11,5.7287838863762393e-11,0.0,4.545286007561232e-11
73,6.874540663651488e-11,3.7237095261445557e-11,4.132078188692029e-11,2.0660390943460146e-11
74,4.29658791478218e-12,1.0025371801158418e-11,3.994342249068961e-11,4.6830219471843e-11
75,6.015223080695052e-11,3.437270331825744e-11,3.856606309445894e-11,2.8924547320844205e-11
76,2.0050743602316837e-11,1.718635165912872e-11,1.6528312754768118e-11,2.6169828528382854e-11
77,5.0126859005792095e-11,3.2940507346663375e-11,6.473589162284179e-11,0.0
78,2.0050743602316837e-11,7.304199455129705e-11,6.886796981153382e-12,6.198117283038044e-11
79,3.7237095261445557e-11,2.8643919431881196e-12,4.2698141283150966e-11,1.3773593962306764e-11
80,7.160979857970299e-12,4.2965879147821797e-11,1.6528312754768118e-11,3.0301906717074876e-11
81,5.1559054977386153e-11,6.015223080695052e-11,2.2037750339690823e-11,1.6528312754768118e-11
82,4.29658791478218e-12,1.2889763744346538e-11,7.300004800022585e-11,8.126420437760991e-11
83,8.449956232404953e-11,4.8694663034198037e-11,3.1679266113305556e-11,5.509437584922706e-12
84,1.8618547630722778e-11,2.5779527488693077e-11,3.443398490576691e-11,6.473589162284179e-11
85,1.2889763744346538e-11,7.160979857970299e-12,4.545286007561232e-11,4.545286007561232e-11
86,0.0,5.1559054977386153e-11,9.641515773614734e-12,2.8924547320844205e-11
87,6.015223080695052e-11,4.8694663034198037e-11,4.958493826430435e-11,1.6528312754768118e-11
88,1.1457567772752478e-11,7.160979857970299e-12,4.545286007561232e-11,3.581134430199759e-11
89,6.301662275013863e-11,4.2965879147821797e-11,1.5150953358537438e-11,1.2396234566076087e-11
90,0.0,5.299125094898021e-11,3.443398490576691e-11,6.198117283038044e-11
91,3.437270331825744e-11,3.7237095261445557e-11,2.7547187924613528e-11,4.132078188692029e-11
92,5.4423446920574277e-11,3.437270331825744e-11,3.856606309445894e-11,4.958493826430435e-11
93,3.8669291233039615e-11,2.5779527488693077e-11,4.1320781886920295e-12,0.0
94,2.0050743602316837e-11,2.0050743602316837e-11,3.443398490576691e-11,5.233965705676571e-11
95,9.738932606839607e-11,7.447419052289111e-11,4.6830219471843e-11,4.958493826430435e-11
96,0.0,4.0101487204633673e-11,3.443398490576691e-11,2.2037750339690823e-11
97,2.0050743602316837e-11,5.299125094898021e-11,1.7905672150998795e-11,0.0
98,4.8694663034198037e-11,1.1457567772752478e-11,3.0301906717074876e-11,5.922645403791908e-11
99,1.4321959715940598e-11,2.4347331517099018e-11,5.922645403791908e-11,2.34151097359215e-11
100,2.1482939573910898e-11,2.8643919431881197e-11,1.6528312754768118e-11,8.677364196253262e-11
101,6.588101469332675e-11,3.2940507346663375e-11,4.2698141283150966e-11,9.641515773614734e-12
102,3.2940507346663375e-11,4.2965879147821797e-11,1.6528312754768118e-11,5.096229766053502e-11
103,4.4398075119415855e-11,4.29658791478218e-12,4.6830219471843e-11,2.2037750339690823e-11
104,0.0,4.153368317622773e-11,3.3056625509536236e-11,4.4075500679381646e-11
105,7.87707784376733e-11,5.299125094898021e-11,1.2396234566076087e-11,5.5094375849227056e-11
106,1.1457567772752478e-11,2.8643919431881196e-12,3.856606309445894e-11,1.3773593962306764e-11
107,3.58048992898515e-11,3.437270331825744e-11,8.815100135876329e-11,2.34151097359215e-11
108,4.8694663034198037e-11,4.8694663034198037e-11,0.0,3.581134430199759e-11
109,3.2940507346663375e-11,0.0,5.096229766053502e-11,3.0301906717074876e-11
110,1.0025371801158418e-11,4.726246706260397e-11,1.2396234566076087e-11,2.2037750339690823e-11
111,5.4423446920574277e-11,2.2915135545504957e-11,5.784909464168841e-11,3.443398490576691e-11
112,2.5779527488693077e-11,5.4423446920574277e-11,3.443398490576691e-11,4.132078188692029e-11
113,3.8669291233039615e-11,4.29658791478218e-12,2.7547187924613528e-11,1.3773593962306764e-11
114,2.5779527488693077e-11,4.5830271091009913e-11,2.7547187924613528e-11,1.2396234566076087e-11
115,3.7237095261445557e-11,1.718635165912872e-11,6.886796981153382e-11,3.0301906717074876e-11
116,1.718635165912872e-11,6.588101469332675e-11,0.0,5.371701645299638e-11
117,6.588101469332675e-11,1.0025371801158418e-11,7.988684498137922e-11,2.6169828528382854e-11
118,3.437270331825744e-11,6.301662275013863e-11,0.0,3.7188703698228264e-11
119,2.5779527488693077e-11,1.718635165912872e-11,4.132078188692029e-11,2.34151097359215e-11
120,2.8643919431881197e-11,3.007611540347526e-11,1.5150953358537438e-11,2.7547187924613528e-11
121,5.7287838863762393e-11,1.4321959715940598e-11,1.3773593962306764e-11,1.1018875169845412e-11
122,1.4321959715940598e-11,8.306736635245546e-11,7.300004800022585e-11,9.3660438943686e-11
123,3.7237095261445557e-11,5.728783886376239e-12,5.096229766053502e-11,0.0
124,1.5754155687534658e-11,9.738932606839607e-11,3.3056625509536236e-11,3.994342249068961e-11
125,5.299125094898021e-11,0.0,5.784909464168841e-11,4.958493826430435e-11
126,1.1457567772752478e-11,3.007611540347526e-11,2.6169828528382854e-11,3.856606309445894e-11
127,1.0168591398317825e-10,6.301662275013863e-11,1.1845290807583815e-10,2.34151097359215e-11
