Stage,dP0 [s],dN0 [s],dP1 [s],dN1 [s]
105,5.6279550860993136e-11,3.014975938981775e-11,7.35470541589111e-11,2.9217322885046875e-11
106,2.914476741015716e-11,4.421964710506604e-11,2.720233509987123e-11,5.64196579849181e-11
107,4.622963106438722e-11,0.0,2.820982899245905e-11,0.0
108,1.6079871674569467e-11,4.019967918642367e-11,0.0,5.1382188521978985e-11
109,2.7134783450835977e-11,1.3064895735587691e-11,7.253956026632329e-11,2.6194841207283405e-11
110,4.7234623044047815e-11,6.331449471861728e-11,3.1232310670222523e-11,5.238968241456681e-11
111,2.0099839593211834e-11,2.7134783450835977e-11,5.037469462939117e-12,0.0
112,4.3214655125405444e-11,4.019967918642367e-11,3.727727402574946e-11,3.526228624057382e-11
113,5.6279550860993136e-11,4.019967918642367e-12,6.145712744785722e-11,5.037469462939116e-11
114,2.5124799491514792e-11,6.331449471861728e-11,1.0074938925878234e-12,1.6119902281405174e-11
115,3.9194687206763074e-11,2.8139775430496568e-11,4.634471905903987e-11,0.0
116,3.9194687206763074e-11,2.914476741015716e-11,3.223980456281035e-11,5.440467019974246e-11
117,1.6079871674569467e-11,1.3064895735587691e-11,8.059951140702587e-12,6.246462134044505e-11
118,0.0,2.210982355253302e-11,4.432973127386422e-11,3.324729845539817e-11
119,7.436940649488379e-11,7.034943857624142e-11,5.238968241456681e-11,0.0
120,2.311481553219361e-11,2.0099839593211834e-11,0.0,8.865946254772844e-11
121,2.110483157287243e-11,1.9094847613551243e-11,3.727727402574946e-11,0.0
122,3.4169727308460117e-11,7.838937441352615e-11,2.720233509987123e-11,5.238968241456681e-11
123,2.914476741015716e-11,0.0,4.936720073680334e-11,0.0
124,4.220966314574486e-11,3.014975938981775e-11,3.02248167776347e-12,5.944213966268157e-11
125,3.2159743349138935e-11,3.115475136947835e-11,5.7427151877505925e-11,1.7127396173992998e-11
126,2.6129791471175383e-11,2.311481553219361e-11,1.0074938925878234e-11,5.64196579849181e-11
127,1.1456908568130745e-10,1.1054911776266508e-10,1.1787678543277532e-10,3.6269780133161645e-11
