Stage,dP0 [s],dN0 [s],dP1 [s],dN1 [s]
47,3.9363873765160704e-11,4.278681930995729e-11,7.061757113643176e-11,2.7597671478605513e-11
48,0.0,2.9095037130770957e-11,2.1915797938892615e-11,6.493569759671885e-11
49,4.9632710399550455e-11,1.797046411018206e-11,5.11368618574161e-11,0.0
50,3.679666460656327e-11,4.792123762715216e-11,2.4350886598769573e-12,6.25006089368419e-11
51,2.652782797217352e-11,2.5672091585974372e-12,3.4902937458236384e-11,2.1104101718933627e-11
52,2.4816355199775227e-11,6.589170173733422e-11,1.7045620619138698e-11,2.1104101718933627e-11
53,6.246875619253765e-11,5.04884467857496e-11,7.711114089610365e-11,4.058481099794928e-12
54,4.278681930995729e-12,2.396061881357608e-11,1.1363747079425798e-11,6.493569759671885e-11
55,4.535402846855472e-11,8.557363861991457e-12,1.2175443299384784e-11,0.0
56,2.3104882427376936e-11,6.589170173733422e-11,4.464329209774421e-11,7.792283711606263e-11
57,5.305565594434704e-11,1.7114727723982914e-11,6.087721649692393e-11,3.733802611811334e-11
58,2.5672091585974373e-11,4.021961015135985e-11,1.866901305905667e-11,4.464329209774421e-11
59,2.3104882427376936e-11,5.1344183171948745e-12,5.681873539712899e-12,3.571463367819537e-11
60,3.422945544796583e-11,6.075728342013935e-11,4.383159587778523e-11,0.0
61,3.850813737896156e-11,2.7383564358372665e-11,2.922106391852349e-11,2.4350886598769573e-12
62,2.9095037130770957e-11,4.620976485475387e-11,4.707838075762117e-11,5.4383646737252045e-11
63,6.246875619253765e-11,3.3373719061766686e-11,3.165615257840044e-11,2.8409367698564498e-11
64,5.1344183171948745e-12,5.99015470339402e-11,1.9480709279015658e-11,6.412400137675987e-11
65,4.620976485475387e-11,1.0268836634389749e-11,7.224096357634972e-11,2.8409367698564498e-11
66,0.0,2.823930074457181e-11,0.0,3.97731147779903e-11
67,4.449829208235558e-11,4.8776974013351306e-11,1.7857316839097686e-11,2.1104101718933627e-11
68,5.391139233054618e-11,1.7114727723982914e-11,9.740354639507829e-12,4.464329209774421e-11
69,4.1931082923758145e-11,5.1344183171948745e-12,5.6007039177170015e-11,2.922106391852349e-11
70,0.0,6.332449257873679e-11,3.4091241238277396e-11,5.032516563745712e-11
71,2.7383564358372665e-11,2.9095037130770957e-11,2.922106391852349e-11,4.8701773197539146e-12
72,1.1124573020588895e-11,4.278681930995729e-11,3.97731147779903e-11,4.951346941749813e-11
73,5.305565594434704e-11,9.413100248190603e-12,5.032516563745712e-11,2.1915797938892615e-11
74,4.021961015135985e-11,3.594092822036412e-11,4.058481099794928e-12,5.681873539712899e-12
75,2.396061881357608e-11,3.9363873765160704e-11,4.139650721790827e-11,7.95462295559806e-11
76,3.0806509903169245e-11,1.8826200496381206e-11,1.4610531959261744e-11,2.922106391852349e-11
77,5.391139233054618e-11,6.845891089593166e-11,5.4383646737252045e-11,1.542222817922073e-11
78,0.0,2.224914604117779e-11,3.084445635844146e-11,4.870177319753914e-11
79,1.8826200496381206e-11,0.0,1.7857316839097686e-11,2.597427903868754e-11
80,5.99015470339402e-11,4.620976485475387e-11,3.3279545018318415e-11,3.814972233807233e-11
81,1.4547518565385478e-11,2.1393409654978644e-11,6.087721649692393e-11,5.681873539712899e-12
82,5.904581064774106e-11,6.503596535113507e-11,1.3798835739302757e-11,3.084445635844146e-11
83,3.850813737896156e-11,2.99507735169701e-11,3.814972233807233e-11,2.922106391852349e-11
84,1.1124573020588895e-11,3.508519183416498e-11,2.1915797938892615e-11,3.003276013848247e-11
85,4.7065501240953014e-11,1.0268836634389749e-11,5.276025429733407e-11,1.298713951934377e-11
86,4.278681930995729e-12,4.364255569615643e-11,0.0,9.496845773520132e-11
87,8.129495668891885e-11,5.647860148914362e-11,5.925382405700595e-11,2.6785975258646526e-11
88,2.9095037130770957e-11,2.7383564358372665e-11,5.681873539712899e-12,2.1915797938892615e-11
89,4.021961015135985e-11,2.5672091585974372e-12,4.545498831770319e-11,3.4091241238277396e-11
90,5.99015470339402e-12,6.760317450973251e-11,0.0,7.305265979630872e-12
91,5.219991955814789e-11,8.557363861991457e-12,6.006552027696494e-11,4.464329209774421e-11
92,3.508519183416498e-11,3.251798267556754e-11,4.0584810997949286e-11,5.032516563745712e-11
93,3.422945544796583e-11,1.7114727723982914e-11,3.814972233807233e-11,0.0
94,1.3691782179186332e-11,2.99507735169701e-11,4.301989965782624e-11,4.301989965782624e-11
95,7.188185644072824e-11,5.1344183171948746e-11,5.032516563745712e-11,1.9480709279015658e-11
96,3.251798267556754e-11,5.7334337875342764e-11,4.2208203437867255e-11,4.2208203437867255e-11
97,2.396061881357608e-11,1.0268836634389749e-11,1.1363747079425798e-11,5.6007039177170015e-11
98,1.8826200496381206e-11,3.0806509903169245e-11,2.1915797938892615e-11,3.4091241238277396e-11
99,3.9363873765160704e-11,1.7114727723982914e-11,6.493569759671885e-11,3.4091241238277396e-11
100,3.594092822036412e-11,8.215069307511799e-11,2.8409367698564498e-11,1.6233924399179714e-11
101,5.8190074261541914e-11,0.0,3.8961418558031316e-11,3.3279545018318415e-11
102,0.0,3.850813737896156e-11,1.6233924399179714e-11,4.383159587778523e-11
103,5.219991955814789e-11,1.797046411018206e-11,4.139650721790827e-11,1.7045620619138698e-11
104,0.0,5.99015470339402e-11,0.0,4.464329209774421e-11
105,5.305565594434704e-11,2.823930074457181e-11,6.493569759671885e-11,3.8961418558031316e-11
106,3.9363873765160704e-11,3.508519183416498e-11,3.003276013848247e-11,6.574739381667784e-11
107,3.508519183416498e-11,0.0,3.814972233807233e-11,0.0
108,2.4816355199775227e-11,4.021961015135985e-11,0.0,3.814972233807233e-11
109,2.823930074457181e-11,1.8826200496381206e-11,5.844212783704698e-11,1.7857316839097686e-11
110,4.364255569615643e-11,5.476712871674533e-11,1.866901305905667e-11,4.545498831770319e-11
111,2.652782797217352e-11,5.305565594434704e-11,5.681873539712899e-12,0.0
112,3.679666460656327e-11,3.765240099276241e-11,3.4902937458236384e-11,3.733802611811334e-11
113,4.8776974013351306e-11,7.701627475792311e-12,8.279301443581653e-11,5.11368618574161e-11
114,1.0268836634389749e-11,4.364255569615643e-11,9.740354639507829e-12,2.597427903868754e-11
115,5.219991955814789e-11,3.3373719061766686e-11,4.626668453766219e-11,0.0
116,4.021961015135985e-11,3.594092822036412e-11,2.597427903868754e-11,6.168891271688292e-11
117,2.224914604117779e-11,1.7114727723982914e-11,6.493569759671885e-12,4.870177319753914e-11
118,0.0,2.652782797217352e-11,4.464329209774421e-11,2.597427903868754e-11
119,7.10261200545291e-11,6.075728342013935e-11,5.4383646737252045e-11,0.0
120,2.1393409654978644e-11,2.396061881357608e-11,0.0,9.009828041544741e-11
121,2.0537673268779498e-11,2.5672091585974373e-11,3.814972233807233e-11,0.0
122,2.823930074457181e-11,6.161301980633849e-11,2.516258281872856e-11,5.357195051729305e-11
123,3.0806509903169245e-11,0.0,5.6007039177170015e-11,8.116962199589857e-13
124,3.765240099276241e-11,3.1662246289368394e-11,8.116962199589857e-13,5.6818735397128996e-11
125,3.9363873765160704e-11,4.021961015135985e-11,5.4383646737252045e-11,1.4610531959261744e-11
126,2.396061881357608e-11,2.0537673268779498e-11,1.1363747079425798e-11,8.035792577593958e-11
127,1.1723588490928297e-10,1.1210146659208809e-10,1.1120238213438103e-10,2.922106391852349e-11
