Stage,dP0 [s],dN0 [s],dP1 [s],dN1 [s]
110,3.7319232757866454e-11,1.9696261733318406e-11,5.40977965360576e-11,5.876139968571773e-11
111,2.695277921401466e-11,1.9696261733318406e-11,4.2905148976873266e-11,1.0259926929252304e-11
112,2.48794885052443e-11,5.286891307364414e-11,0.0,5.5030517165989627e-11
113,9.226143654028095e-11,4.250245952979235e-11,6.06268409455818e-11,1.865441259864055e-11
114,0.0,3.939252346663681e-11,0.0,1.7721691968708525e-11
115,6.42720119718811e-11,5.079562236487378e-11,5.6895958425853684e-11,4.197242834694124e-11
116,1.4513034961392509e-11,5.8052139845570036e-11,2.9847060157824886e-11,3.824154582721313e-11
117,7.567511087011808e-11,3.1099360631555375e-12,1.6788971338776497e-11,0.0
118,4.146581417540717e-12,5.079562236487378e-11,2.1452574488436633e-11,3.917426645714516e-11
119,3.835587811225163e-11,3.628258740348127e-11,7.834853291429032e-11,2.5183457008164744e-11
120,0.0,5.286891307364414e-11,0.0,4.943419338639746e-11
121,7.774840157888844e-11,5.286891307364414e-11,8.76757392136106e-11,3.6376104567349076e-11
122,1.347638960700733e-11,3.5245942049096095e-11,0.0,5.596323779592165e-11
123,4.042916882102199e-11,3.213600598594055e-11,6.808860598503801e-11,1.7721691968708525e-11
124,2.280619779647394e-11,3.939252346663681e-11,3.451066330748502e-11,3.73088251972811e-11
125,7.567511087011808e-11,2.48794885052443e-11,4.477059023673732e-11,2.6116177638096772e-11
126,0.0,7.360182016134773e-11,1.958713322857258e-11,4.943419338639746e-11
127,1.1299434362798453e-10,5.597884913679968e-11,9.513750425306681e-11,7.275220913469815e-11
